chr1	25830657	25831878	ENSMUSG00000052558	.	+	.
chr1	26681814	26687460	ENSMUSG00000073722	.	-	.
chr1	28776144	28780252	ENSMUSG00000048411	.	-	.
chr1	30718554	30719961	ENSMUSG00000053185	.	-	.
chr1	30802342	30863256	ENSMUSG00000048874	.	-	.
chr1	30940303	30949770	ENSMUSG00000026064	.	-	.
chr1	30976950	30978965	ENSMUSG00000086151	.	-	.
chr1	30997867	30999905	ENSMUSG00000087346	.	-	.
chr1	31141078	31222661	ENSMUSG00000086727	.	-	2.3565
chr1	31176406	31204656	ENSMUSG00000050217	.	+	0.458
chr1	31222839	31224287	ENSMUSG00000026063	.	+	.
chr1	31286945	31287706	ENSMUSG00000094215	.	+	.
chr1	32172806	32657738	ENSMUSG00000026058	.	+	5.0182
chr1	32543546	32547293	ENSMUSG00000091318	.	-	.
chr1	33453811	33669786	ENSMUSG00000026134	.	-	3.9793
chr1	33669843	33670712	ENSMUSG00000044744	.	+	.
chr1	33719882	33742564	ENSMUSG00000004768	.	+	0
chr1	33745484	33757794	ENSMUSG00000042215	.	-	0.2096
chr1	33760472	33814595	ENSMUSG00000042197	.	-	0.0833
chr1	33852052	33907816	ENSMUSG00000042182	.	-	0.1975
chr1	33908225	34308652	ENSMUSG00000026131	.	+	5.9803
chr1	34436671	34439672	ENSMUSG00000042111	.	-	0
chr1	34439851	34445736	ENSMUSG00000026127	.	+	.
chr1	34459746	34473775	ENSMUSG00000026126	.	+	0.7358
chr1	34498430	34503062	ENSMUSG00000026125	.	+	.
chr1	34535648	34544311	ENSMUSG00000026124	.	+	0.0625
chr1	34543975	34560943	ENSMUSG00000037529	.	-	0.8652
chr1	34579224	34579613	ENSMUSG00000045815	.	-	.
chr1	34579693	34590938	ENSMUSG00000045174	.	+	.
chr1	34678188	34813309	ENSMUSG00000037509	.	+	4.2491
chr1	34813219	34843065	ENSMUSG00000037503	.	-	0.425
chr1	34849976	34879580	ENSMUSG00000026123	.	+	0.125
chr1	36068400	36106446	ENSMUSG00000045216	.	+	0.5871
chr1	36141530	36244305	ENSMUSG00000037470	.	-	3.4723
chr1	36264602	36273425	ENSMUSG00000047180	.	-	.
chr1	36307733	36324029	ENSMUSG00000037447	.	+	.
chr1	36335730	36369181	ENSMUSG00000010453	.	-	0.6119
chr1	36422065	36445271	ENSMUSG00000001143	.	-	.
chr1	36471620	36508764	ENSMUSG00000037408	.	+	0.025
chr1	36511867	36528237	ENSMUSG00000001138	.	+	0
chr1	36530534	36535729	ENSMUSG00000067653	.	-	.
chr1	36538173	36547201	ENSMUSG00000079610	.	-	.
chr1	36548642	36558349	ENSMUSG00000026121	.	-	0
chr1	36562694	36683183	ENSMUSG00000046337	.	-	0.9202
chr1	36691487	36693385	ENSMUSG00000061518	.	+	.
chr1	36699202	36714422	ENSMUSG00000037351	.	-	0.44
chr1	36761861	36782816	ENSMUSG00000026117	.	+	0
chr1	36792191	36939527	ENSMUSG00000026116	.	-	0.5498
chr1	37026596	37076996	ENSMUSG00000050122	.	+	1.7026
chr1	37153844	37187605	ENSMUSG00000026115	.	+	1.1572
chr1	37218336	37263384	ENSMUSG00000026114	.	+	2.4824
chr1	37299865	37410736	ENSMUSG00000026113	.	+	2.4117
chr1	37417084	37430103	ENSMUSG00000026112	.	-	0.1667
chr1	37430170	37439124	ENSMUSG00000026111	.	+	.
chr1	37439340	37541016	ENSMUSG00000026110	.	-	2.4933
chr1	37611677	37720085	ENSMUSG00000026090	.	-	3.4388
chr1	37754572	37865298	ENSMUSG00000060771	.	-	2.3366
chr1	37871738	37877387	ENSMUSG00000037216	.	+	.
chr1	37874801	37890411	ENSMUSG00000026088	.	-	0.8895
chr1	37890477	37898535	ENSMUSG00000026087	.	+	.
chr1	37905921	37916493	ENSMUSG00000061584	.	-	0.1534
chr1	37946736	37957759	ENSMUSG00000026085	.	-	.
chr1	37983867	37997346	ENSMUSG00000058407	.	-	0.0435
chr1	37998010	38055579	ENSMUSG00000026083	.	+	0.2827
chr1	38052787	38129662	ENSMUSG00000026082	.	-	0.1964
chr1	38177326	38664955	ENSMUSG00000037138	.	-	12.3494
chr1	38793669	38836090	ENSMUSG00000048814	.	-	1.9061
chr1	38863877	38898160	ENSMUSG00000026080	.	-	0.0598
chr1	38939149	38950278	ENSMUSG00000067604	.	+	.
chr1	38987814	38997236	ENSMUSG00000026078	.	+	.
chr1	39193731	39363234	ENSMUSG00000026077	.	+	5.4247
chr1	39367851	39371908	ENSMUSG00000073702	.	+	.
chr1	39371499	39478747	ENSMUSG00000003134	.	-	1.1848
chr1	39534992	39546881	ENSMUSG00000003135	.	+	.
chr1	39551296	39577405	ENSMUSG00000048234	.	-	0.0488
chr1	39618406	39651182	ENSMUSG00000050967	.	-	1.1038
chr1	39665306	39720997	ENSMUSG00000057173	.	-	0.8123
chr1	39804141	39805332	ENSMUSG00000091937	.	-	0.3571
chr1	39900913	40026310	ENSMUSG00000026074	.	+	2.0711
chr1	40084768	40125219	ENSMUSG00000026073	.	+	0.7884
chr1	40225080	40316198	ENSMUSG00000026072	.	+	3.1348
chr1	40324627	40365471	ENSMUSG00000070942	.	+	1.4421
chr1	40429570	40465415	ENSMUSG00000026069	.	+	0.0955
chr1	40465552	40500854	ENSMUSG00000026070	.	+	4.0117
chr1	40515362	40551705	ENSMUSG00000026068	.	+	0.3102
chr1	40580227	40630731	ENSMUSG00000026065	.	+	1.5535
chr1	40681712	40768885	ENSMUSG00000026062	.	+	4.101
chr1	40772038	40790687	ENSMUSG00000041945	.	-	.
chr1	40805601	40855944	ENSMUSG00000079588	.	+	2.0454
chr1	42229726	42231108	ENSMUSG00000053640	.	+	.
chr1	42697146	42700207	ENSMUSG00000045515	.	+	.
chr1	42851233	42905682	ENSMUSG00000060679	.	+	0.1703
chr1	42952872	43035449	ENSMUSG00000041907	.	+	1.0768
chr1	42953139	43030781	ENSMUSG00000096364	.	+	1.0768
chr1	43047269	43098622	ENSMUSG00000070939	.	-	1.1604
chr1	43092588	43093835	ENSMUSG00000041878	.	+	.
chr1	43098710	43115947	ENSMUSG00000010290	.	+	0
chr1	43123074	43163961	ENSMUSG00000008136	.	-	0.4795
chr1	43445751	43570515	ENSMUSG00000066877	.	+	0.493
chr1	43730602	43742578	ENSMUSG00000026051	.	+	.
chr1	43746966	43827800	ENSMUSG00000057363	.	-	0.6864
chr1	43934002	44002999	ENSMUSG00000041763	.	+	1.1703
chr1	44009408	44020034	ENSMUSG00000047343	.	-	.
chr1	44055952	44061936	ENSMUSG00000091844	.	-	.
chr1	44086613	44102441	ENSMUSG00000026049	.	-	.
chr1	44091463	44118808	ENSMUSG00000026047	.	-	0.3826
chr1	44118957	44144770	ENSMUSG00000041684	.	+	0.4283
chr1	44147847	44181260	ENSMUSG00000026048	.	+	0.05
chr1	44204070	44218961	ENSMUSG00000046828	.	-	.
chr1	44551511	44796833	ENSMUSG00000056870	.	+	0.9925
chr1	45311538	45349706	ENSMUSG00000026043	.	+	0.0606
chr1	45374321	45503282	ENSMUSG00000026042	.	-	0.836
chr1	45795166	45823619	ENSMUSG00000025995	.	+	0.2144
chr1	45889525	45890273	ENSMUSG00000098549	.	-	.
chr1	45908070	45925594	ENSMUSG00000025993	.	-	0.4191
chr1	45981548	45982015	ENSMUSG00000070896	.	+	.
chr1	46020072	46030469	ENSMUSG00000044457	.	-	.
chr1	46066738	46373550	ENSMUSG00000041144	.	+	2.988
chr1	46608961	46626111	ENSMUSG00000095861	.	+	.
chr1	46807544	46854046	ENSMUSG00000025986	.	-	0.0991
chr1	49244616	49338246	ENSMUSG00000051616	.	+	0.2801
chr1	50900647	51187270	ENSMUSG00000026109	.	+	4.3393
chr1	51289126	51302959	ENSMUSG00000045954	.	+	2.1067
chr1	51469498	51478399	ENSMUSG00000026107	.	-	.
chr1	51749765	51916071	ENSMUSG00000018417	.	-	5.0823
chr1	51940650	51941261	ENSMUSG00000072324	.	-	.
chr1	51987148	52107188	ENSMUSG00000062939	.	+	5.2736
chr1	52090635	52091066	ENSMUSG00000078291	.	-	.
chr1	52119438	52161865	ENSMUSG00000026104	.	+	1.4676
chr1	52163448	52233232	ENSMUSG00000026103	.	-	0.9218
chr1	52457294	52500679	ENSMUSG00000002881	.	-	0.0769
chr1	52630705	52651919	ENSMUSG00000043015	.	+	0.0833
chr1	52656286	52727462	ENSMUSG00000041439	.	-	0.6915
chr1	52789413	52817688	ENSMUSG00000026102	.	-	0.6339
chr1	52845013	52920986	ENSMUSG00000041426	.	+	0.4378
chr1	52922324	52963260	ENSMUSG00000043629	.	-	0.7047
chr1	53061663	53068079	ENSMUSG00000026100	.	+	.
chr1	53158577	53187617	ENSMUSG00000060715	.	-	0
chr1	53189187	53297018	ENSMUSG00000026098	.	-	0.3571
chr1	53297095	53310309	ENSMUSG00000026097	.	+	0.0233
chr1	53313624	53326343	ENSMUSG00000026096	.	+	.
chr1	53325507	53352752	ENSMUSG00000026095	.	-	.
chr1	53397002	53706784	ENSMUSG00000096141	.	-	2.2045
chr1	53755506	53785224	ENSMUSG00000026094	.	-	0.0417
chr1	53806882	54195168	ENSMUSG00000042807	.	-	3.636
chr1	54250683	54368727	ENSMUSG00000025983	.	+	0.914
chr1	54397581	54438971	ENSMUSG00000041303	.	-	.
chr1	54473000	54557684	ENSMUSG00000073678	.	-	1.105
chr1	54645340	54926387	ENSMUSG00000052331	.	-	5.3618
chr1	54985169	55027478	ENSMUSG00000025982	.	-	0
chr1	55052770	55072701	ENSMUSG00000025981	.	+	.
chr1	55077835	55088243	ENSMUSG00000025980	.	-	.
chr1	55088132	55091307	ENSMUSG00000073676	.	+	.
chr1	55131231	55154899	ENSMUSG00000025979	.	+	0.1
chr1	55170159	55226782	ENSMUSG00000025978	.	-	0.0526
chr1	55237177	55240058	ENSMUSG00000046994	.	+	.
chr1	55248658	55363469	ENSMUSG00000025977	.	-	0.3048
chr1	55406388	55751802	ENSMUSG00000038349	.	+	7.534
chr1	56636053	56637451	ENSMUSG00000045336	.	-	.
chr1	56793986	56978650	ENSMUSG00000038331	.	-	1.9547
chr1	57377620	57385423	ENSMUSG00000038323	.	+	0
chr1	57388237	57407101	ENSMUSG00000048495	.	-	0.2521
chr1	57406328	57417953	ENSMUSG00000025971	.	+	0.4274
chr1	57774162	57948394	ENSMUSG00000038305	.	+	4.2358
chr1	57955101	58018956	ENSMUSG00000054770	.	-	0.635
chr1	57995971	58025899	ENSMUSG00000026039	.	+	0.3878
chr1	58029931	58106413	ENSMUSG00000063558	.	+	1.673
chr1	58113130	58200698	ENSMUSG00000064294	.	+	2.4033
chr1	58210397	58268597	ENSMUSG00000038242	.	+	2.8753
chr1	58278326	58379264	ENSMUSG00000079554	.	+	2.6992
chr1	58393136	58406548	ENSMUSG00000051223	.	+	.
chr1	58410189	58424066	ENSMUSG00000026034	.	-	0.0526
chr1	58430994	58445486	ENSMUSG00000026035	.	-	.
chr1	58445151	58481816	ENSMUSG00000026036	.	+	0
chr1	58462771	58505109	ENSMUSG00000026037	.	-	0.0357
chr1	58522806	58586323	ENSMUSG00000038174	.	-	0.0714
chr1	58586384	58595964	ENSMUSG00000026032	.	+	.
chr1	58646608	58648317	ENSMUSG00000059647	.	+	.
chr1	58658117	58695989	ENSMUSG00000047528	.	-	1.2163
chr1	58711508	58758884	ENSMUSG00000026031	.	+	0.2465
chr1	58795374	58847503	ENSMUSG00000026029	.	+	1.688
chr1	58900449	58973430	ENSMUSG00000026028	.	-	0.3249
chr1	58973522	58995715	ENSMUSG00000026027	.	+	0.1818
chr1	58997123	59003443	ENSMUSG00000047383	.	-	0.0852
chr1	59050506	59094900	ENSMUSG00000072295	.	-	0.8104
chr1	59100594	59120096	ENSMUSG00000038079	.	-	.
chr1	59119833	59122139	ENSMUSG00000097573	.	+	.
chr1	59120936	59163389	ENSMUSG00000079550	.	-	0.4999
chr1	59162926	59237231	ENSMUSG00000026024	.	-	0.9521
chr1	59256906	59352993	ENSMUSG00000026023	.	+	2.1785
chr1	59482147	59486947	ENSMUSG00000041075	.	+	.
chr1	59516264	59634508	ENSMUSG00000047361	.	+	8.2141
chr1	59639434	59670834	ENSMUSG00000026021	.	-	0.7653
chr1	59685006	59711510	ENSMUSG00000026020	.	+	.
chr1	59764279	59870549	ENSMUSG00000067336	.	+	0.5098
chr1	59913006	59985346	ENSMUSG00000041040	.	+	0.1767
chr1	59989070	60043087	ENSMUSG00000026018	.	-	0.184
chr1	60076868	60098645	ENSMUSG00000026019	.	-	0.1386
chr1	60098247	60151032	ENSMUSG00000026017	.	+	0
chr1	60180599	60338328	ENSMUSG00000073664	.	+	0.0769
chr1	60343323	60388060	ENSMUSG00000049439	.	+	0.0526
chr1	60409619	60481162	ENSMUSG00000026782	.	+	0.6415
chr1	60483191	60567104	ENSMUSG00000026014	.	-	0.0625
chr1	60716800	60773359	ENSMUSG00000026012	.	+	0.0805
chr1	60887000	60915832	ENSMUSG00000026011	.	+	0.1796
chr1	60977927	61000320	ENSMUSG00000026009	.	+	0.173
chr1	61638824	62642284	ENSMUSG00000052062	.	+	20.7427
chr1	62703285	62818695	ENSMUSG00000025969	.	+	3.1251
chr1	62958418	63114667	ENSMUSG00000040865	.	-	1.8525
chr1	63143596	63176822	ENSMUSG00000025968	.	-	0.1144
chr1	63176825	63180486	ENSMUSG00000025967	.	+	.
chr1	63182691	63214543	ENSMUSG00000046856	.	-	0.1302
chr1	63273265	63314576	ENSMUSG00000027520	.	+	0.2024
chr1	63445891	63596515	ENSMUSG00000025964	.	+	1.7296
chr1	63622851	63686927	ENSMUSG00000069085	.	-	0.127
chr1	63698819	63730318	ENSMUSG00000025963	.	-	0.2102
chr1	63730614	63754655	ENSMUSG00000025962	.	+	0.225
chr1	63754907	63769267	ENSMUSG00000025961	.	-	0
chr1	64029447	64122282	ENSMUSG00000025959	.	-	1.3206
chr1	64532804	64604547	ENSMUSG00000025958	.	+	0.7531
chr1	64606473	64617242	ENSMUSG00000025956	.	-	0.1617
chr1	64690455	64725644	ENSMUSG00000070871	.	+	0.1325
chr1	64730560	64737750	ENSMUSG00000045005	.	-	0
chr1	64785983	64956824	ENSMUSG00000051344	.	-	2.0185
chr1	65012689	65032759	ENSMUSG00000025955	.	-	0.1389
chr1	65048554	65051149	ENSMUSG00000070870	.	-	.
chr1	65061872	65063452	ENSMUSG00000067299	.	-	.
chr1	65071525	65073689	ENSMUSG00000025952	.	-	.
chr1	65080228	65082267	ENSMUSG00000073658	.	-	.
chr1	65100389	65103373	ENSMUSG00000044429	.	-	.
chr1	65100619	65123214	ENSMUSG00000044816	.	-	1.5775
chr1	65158616	65186479	ENSMUSG00000025950	.	-	0.1801
chr1	65186750	65274012	ENSMUSG00000025949	.	+	0.196
chr1	65282056	65389244	ENSMUSG00000025946	.	+	5.5902
chr1	65926522	65928307	ENSMUSG00000025945	.	+	.
chr1	66175273	66442583	ENSMUSG00000015222	.	+	3.129
chr1	66468367	66699866	ENSMUSG00000055567	.	+	1.2561
chr1	66700831	66719805	ENSMUSG00000026005	.	+	0.6939
chr1	66719248	66817562	ENSMUSG00000026004	.	-	0.2818
chr1	66830839	66863277	ENSMUSG00000026003	.	-	0.5827
chr1	66924295	66945404	ENSMUSG00000061816	.	-	.
chr1	67000517	67038872	ENSMUSG00000026000	.	-	0.1769
chr1	67123026	67231259	ENSMUSG00000025991	.	+	0.4254
chr1	68032186	69108059	ENSMUSG00000062209	.	-	10.6175
chr1	69531214	69685960	ENSMUSG00000025997	.	-	3.4261
chr1	69826988	70725132	ENSMUSG00000053153	.	+	18.3573
chr1	70725715	70885397	ENSMUSG00000045648	.	+	1.9437
chr1	71027498	71103146	ENSMUSG00000026196	.	-	0.6053
chr1	71243090	71414910	ENSMUSG00000050296	.	-	3.6842
chr1	71557150	71579631	ENSMUSG00000026192	.	+	0.1886
chr1	71585523	71653171	ENSMUSG00000026193	.	-	1.4102
chr1	71652837	71662843	ENSMUSG00000073652	.	+	0.3072
chr1	72159233	72212307	ENSMUSG00000039395	.	-	2.9236
chr1	72259167	72284314	ENSMUSG00000026189	.	-	1.1673
chr1	72284369	72303104	ENSMUSG00000026188	.	+	0.3742
chr1	72307421	72394952	ENSMUSG00000026187	.	+	0.3542
chr1	72427112	72536930	ENSMUSG00000039372	.	-	2.405
chr1	72583251	72633134	ENSMUSG00000039354	.	+	0.2835
chr1	72642980	72700564	ENSMUSG00000039342	.	-	0.6716
chr1	72711260	72713809	ENSMUSG00000046330	.	+	.
chr1	72824503	72852474	ENSMUSG00000039323	.	+	0.1
chr1	72857932	72874884	ENSMUSG00000026185	.	-	.
chr1	73015083	73015899	ENSMUSG00000026182	.	-	.
chr1	73910231	74124447	ENSMUSG00000055322	.	-	7.6603
chr1	74125541	74148223	ENSMUSG00000061815	.	+	0.9294
chr1	74153989	74161238	ENSMUSG00000026180	.	+	.
chr1	74191785	74194631	ENSMUSG00000048480	.	-	0
chr1	74236497	74268209	ENSMUSG00000006304	.	+	0.0714
chr1	74278550	74279624	ENSMUSG00000064272	.	+	.
chr1	74279840	74284738	ENSMUSG00000006299	.	-	.
chr1	74284930	74353694	ENSMUSG00000026179	.	+	1.3449
chr1	74288247	74305622	ENSMUSG00000006301	.	-	0
chr1	74362108	74369321	ENSMUSG00000073650	.	+	.
chr1	74375203	74386062	ENSMUSG00000026177	.	+	.
chr1	74391509	74397285	ENSMUSG00000026176	.	+	.
chr1	74409376	74435559	ENSMUSG00000026175	.	+	0.9348
chr1	74435510	74544286	ENSMUSG00000033364	.	-	0.3571
chr1	74506058	74530844	ENSMUSG00000026174	.	+	0
chr1	74542888	74567794	ENSMUSG00000026173	.	+	0.1534
chr1	74565127	74588246	ENSMUSG00000026135	.	-	0
chr1	74588289	74592443	ENSMUSG00000026172	.	+	.
chr1	74593748	74601397	ENSMUSG00000026171	.	-	.
chr1	74601445	74636894	ENSMUSG00000033276	.	+	0.0833
chr1	74661745	74701832	ENSMUSG00000033257	.	+	0.0345
chr1	74713574	74737890	ENSMUSG00000026170	.	+	0.3431
chr1	74739499	74749221	ENSMUSG00000006542	.	-	0.7404
chr1	74771892	74785319	ENSMUSG00000033227	.	+	0
chr1	74791516	74804179	ENSMUSG00000026167	.	+	2.0924
chr1	74855029	74857732	ENSMUSG00000090071	.	+	.
chr1	74881509	74885419	ENSMUSG00000055197	.	-	.
chr1	74889934	74893143	ENSMUSG00000006546	.	-	0.1909
chr1	74902071	74935599	ENSMUSG00000047021	.	-	0
chr1	74945319	74951651	ENSMUSG00000006538	.	-	.
chr1	74967139	75046639	ENSMUSG00000026162	.	-	3.2117
chr1	75125544	75133890	ENSMUSG00000026205	.	-	.
chr1	75134554	75142368	ENSMUSG00000033159	.	-	.
chr1	75142786	75147909	ENSMUSG00000049339	.	+	.
chr1	75168646	75171629	ENSMUSG00000026197	.	+	.
chr1	75171717	75180392	ENSMUSG00000026198	.	-	.
chr1	75180866	75191923	ENSMUSG00000033124	.	-	.
chr1	75192151	75199387	ENSMUSG00000026199	.	+	.
chr1	75198243	75210778	ENSMUSG00000026200	.	-	.
chr1	75210838	75215606	ENSMUSG00000026201	.	+	.
chr1	75214974	75219253	ENSMUSG00000026202	.	-	.
chr1	75220095	75232093	ENSMUSG00000096094	.	-	.
chr1	75236465	75244804	ENSMUSG00000026203	.	+	.
chr1	75247041	75264208	ENSMUSG00000026204	.	-	0.7503
chr1	75272199	75278415	ENSMUSG00000033061	.	-	.
chr1	75307896	75317637	ENSMUSG00000026209	.	-	.
chr1	75360329	75368579	ENSMUSG00000026208	.	+	0.589
chr1	75375297	75432320	ENSMUSG00000026207	.	+	0.4267
chr1	75435930	75443179	ENSMUSG00000033021	.	+	.
chr1	75450436	75474343	ENSMUSG00000033007	.	+	.
chr1	75474569	75479471	ENSMUSG00000032997	.	-	.
chr1	75479310	75506452	ENSMUSG00000026211	.	-	.
chr1	75479532	75485705	ENSMUSG00000051703	.	+	.
chr1	75507077	75510366	ENSMUSG00000032968	.	+	.
chr1	75521529	75537335	ENSMUSG00000026213	.	+	0.0667
chr1	75546266	75562172	ENSMUSG00000006576	.	+	.
chr1	77367185	77515088	ENSMUSG00000026235	.	-	2.6873
chr1	78101267	78197134	ENSMUSG00000004872	.	-	1.4655
chr1	78310346	78420286	ENSMUSG00000032908	.	+	3.329
chr1	78417958	78488859	ENSMUSG00000026245	.	-	1.9628
chr1	78497806	78511963	ENSMUSG00000090486	.	-	0
chr1	78510991	78538173	ENSMUSG00000012187	.	+	0.1157
chr1	78657825	78706987	ENSMUSG00000032883	.	+	0.1611
chr1	78658038	78667588	ENSMUSG00000079470	.	+	.
chr1	78816949	78820024	ENSMUSG00000047330	.	+	.
chr1	78967637	78968079	ENSMUSG00000072978	.	-	.
chr1	79434669	79440090	ENSMUSG00000050711	.	-	.
chr1	79606876	79671972	ENSMUSG00000054702	.	-	1.5407
chr1	79702262	79776143	ENSMUSG00000073643	.	-	0.4272
chr1	79776018	79781445	ENSMUSG00000026248	.	+	.
chr1	79794197	79858696	ENSMUSG00000026249	.	-	1.5966
chr1	80198706	80218473	ENSMUSG00000043230	.	-	0
chr1	80264923	80340480	ENSMUSG00000004364	.	-	0.15
chr1	80501073	80758553	ENSMUSG00000038608	.	-	9.4286
chr1	81076950	81341764	ENSMUSG00000054976	.	+	4.8976
chr1	82233101	82291416	ENSMUSG00000055980	.	-	1.5495
chr1	82233112	82235933	ENSMUSG00000022591	.	+	.
chr1	82316452	82445366	ENSMUSG00000026142	.	+	3.3838
chr1	82452558	82586849	ENSMUSG00000067158	.	-	4.6541
