chr1	14753346	14755966	ENSMUSG00000025930	.	-	5.2439
chr1	14755454	14758373	ENSMUSG00000054493	.	+	8.1879
chr1	14872648	14918862	ENSMUSG00000032769	.	-	84.8194
chr1	15287259	15714295	ENSMUSG00000092083	.	+	686.8865
chr1	15712303	15716367	ENSMUSG00000090498	.	+	5.4732
chr1	15805658	15843428	ENSMUSG00000025925	.	+	39.7432
chr1	15853862	15892722	ENSMUSG00000032719	.	-	88.7045
chr1	16065979	16093325	ENSMUSG00000067795	.	-	43.6808
chr1	16101295	16104662	ENSMUSG00000043716	.	-	7.3164
chr1	16105774	16133734	ENSMUSG00000025921	.	+	40.7309
chr1	16228674	16520112	ENSMUSG00000025920	.	-	291.9727
chr1	16540790	16619489	ENSMUSG00000025939	.	-	32.1523
chr1	16642766	16656865	ENSMUSG00000079658	.	-	4.7342
chr1	16665207	16678275	ENSMUSG00000025940	.	+	10.8447
chr1	16688456	16709605	ENSMUSG00000025779	.	+	30.2199
chr1	16768270	16770138	ENSMUSG00000091020	.	-	2.6554
chr1	16994938	17097889	ENSMUSG00000042686	.	-	100.9124
chr1	17145362	17164271	ENSMUSG00000025777	.	+	21.748
chr1	17601901	17630938	ENSMUSG00000067780	.	+	56.2477
chr1	17727045	17766344	ENSMUSG00000025776	.	+	78.3681
chr1	18115191	18145902	ENSMUSG00000025774	.	-	44.7798
chr1	18236473	18237443	ENSMUSG00000073735	.	-	2.0331
chr1	18250980	18265138	ENSMUSG00000067773	.	-	22.1724
chr1	18260524	18265080	ENSMUSG00000089923	.	-	8.3097
chr1	19103022	19166346	ENSMUSG00000042596	.	+	106.8167
chr1	19208914	19238734	ENSMUSG00000025927	.	+	14.5872
chr1	20057779	20618064	ENSMUSG00000043760	.	-	844.7051
chr1	20730905	20734496	ENSMUSG00000025929	.	+	3.8198
chr1	20777151	20784270	ENSMUSG00000041872	.	-	13.7234
chr1	20802974	20820278	ENSMUSG00000041859	.	-	17.289
chr1	20890622	20938755	ENSMUSG00000025931	.	+	77.1581
chr1	20951626	20990838	ENSMUSG00000041809	.	+	62.6616
chr1	20996296	21079229	ENSMUSG00000041779	.	-	124.835
chr1	21218575	21230167	ENSMUSG00000025933	.	+	16.158
chr1	21240589	21265361	ENSMUSG00000025934	.	+	48.1819
chr1	21272338	21273082	ENSMUSG00000096375	.	+	2.7907
chr1	21349641	21352200	ENSMUSG00000067750	.	+	2.1507
chr1	21368331	21370845	ENSMUSG00000041722	.	+	4.1841
chr1	21383556	21386373	ENSMUSG00000085079	.	+	1.9012
chr1	21398403	21961942	ENSMUSG00000028033	.	-	713.4822
chr1	22286251	22805994	ENSMUSG00000041670	.	-	393.9734
chr1	23100473	23102253	ENSMUSG00000073730	.	-	3.2146
chr1	23255987	23256406	ENSMUSG00000073729	.	-	0.3534
chr1	23366424	23383175	ENSMUSG00000026158	.	-	23.7888
chr1	23761753	23849158	ENSMUSG00000026156	.	+	126.3137
chr1	23844846	23922317	ENSMUSG00000026155	.	-	38.891
chr1	23995939	24005656	ENSMUSG00000026154	.	-	5.6242
chr1	24005505	24005894	ENSMUSG00000096985	.	+	0.0588
chr1	24010758	24100341	ENSMUSG00000026153	.	-	107.8968
chr1	24177610	24252684	ENSMUSG00000026147	.	+	171.5339
chr1	24261890	24587472	ENSMUSG00000026141	.	-	608.5135
chr1	24612404	24612700	ENSMUSG00000067736	.	-	0.0556
chr1	24678544	24766299	ENSMUSG00000073725	.	+	33.6332
chr1	25067476	25829707	ENSMUSG00000033569	.	-	506.9706
chr1	25830657	25831878	ENSMUSG00000052558	.	+	1.1565
chr1	26681814	26687460	ENSMUSG00000073722	.	-	7.3553
chr1	28776144	28780252	ENSMUSG00000048411	.	-	4.5174
chr1	30718554	30719961	ENSMUSG00000053185	.	-	.
chr1	30802342	30863256	ENSMUSG00000048874	.	-	59.9492
chr1	30940303	30949770	ENSMUSG00000026064	.	-	13.0666
chr1	30976950	30978965	ENSMUSG00000086151	.	-	0.481
chr1	30997867	30999905	ENSMUSG00000087346	.	-	0.2113
chr1	31141078	31222661	ENSMUSG00000086727	.	-	152.4998
chr1	31176406	31204656	ENSMUSG00000050217	.	+	52.3852
chr1	31222839	31224287	ENSMUSG00000026063	.	+	2.0816
chr1	31286945	31287706	ENSMUSG00000094215	.	+	2.5895
chr1	32172806	32657738	ENSMUSG00000026058	.	+	601.1405
chr1	32543546	32547293	ENSMUSG00000091318	.	-	2.6334
chr1	33453811	33669786	ENSMUSG00000026134	.	-	449.2209
chr1	33669843	33670712	ENSMUSG00000044744	.	+	3.5471
chr1	33719882	33742564	ENSMUSG00000004768	.	+	27.645
chr1	33745484	33757794	ENSMUSG00000042215	.	-	17.55
chr1	33760472	33814595	ENSMUSG00000042197	.	-	42.7439
chr1	33852052	33907816	ENSMUSG00000042182	.	-	41.3171
chr1	33908225	34308652	ENSMUSG00000026131	.	+	341.599
chr1	34436671	34439672	ENSMUSG00000042111	.	-	4.7507
chr1	34439851	34445736	ENSMUSG00000026127	.	+	8.4821
chr1	34459746	34473775	ENSMUSG00000026126	.	+	36.9476
chr1	34498430	34503062	ENSMUSG00000026125	.	+	0.7623
chr1	34535648	34544311	ENSMUSG00000026124	.	+	16.8982
chr1	34543975	34560943	ENSMUSG00000037529	.	-	24.3143
chr1	34579224	34579613	ENSMUSG00000045815	.	-	0.1429
chr1	34579693	34590938	ENSMUSG00000045174	.	+	22.0547
chr1	34678188	34813309	ENSMUSG00000037509	.	+	227.3934
chr1	34813219	34843065	ENSMUSG00000037503	.	-	59.1601
chr1	34849976	34879580	ENSMUSG00000026123	.	+	10.0635
chr1	36068400	36106446	ENSMUSG00000045216	.	+	45.7866
chr1	36141530	36244305	ENSMUSG00000037470	.	-	92.0335
chr1	36264602	36273425	ENSMUSG00000047180	.	-	5.5138
chr1	36307733	36324029	ENSMUSG00000037447	.	+	20.318
chr1	36335730	36369181	ENSMUSG00000010453	.	-	45.3722
chr1	36422065	36445271	ENSMUSG00000001143	.	-	25.0624
chr1	36471620	36508764	ENSMUSG00000037408	.	+	26.3036
chr1	36511867	36528237	ENSMUSG00000001138	.	+	18.6426
chr1	36530534	36535729	ENSMUSG00000067653	.	-	5.8169
chr1	36538173	36547201	ENSMUSG00000079610	.	-	14.2446
chr1	36548642	36558349	ENSMUSG00000026121	.	-	9.2452
chr1	36562694	36683183	ENSMUSG00000046337	.	-	142.2256
chr1	36691487	36693385	ENSMUSG00000061518	.	+	3.6078
chr1	36699202	36714422	ENSMUSG00000037351	.	-	33.7287
chr1	36761861	36782816	ENSMUSG00000026117	.	+	16.9451
chr1	36792191	36939527	ENSMUSG00000026116	.	-	131.204
chr1	37026596	37076996	ENSMUSG00000050122	.	+	86.0518
chr1	37153844	37187605	ENSMUSG00000026115	.	+	40.471
chr1	37218336	37263384	ENSMUSG00000026114	.	+	83.9116
chr1	37299865	37410736	ENSMUSG00000026113	.	+	113.4906
chr1	37417084	37430103	ENSMUSG00000026112	.	-	9.7492
chr1	37430170	37439124	ENSMUSG00000026111	.	+	2.8623
chr1	37439340	37541016	ENSMUSG00000026110	.	-	63.2933
chr1	37611677	37720085	ENSMUSG00000026090	.	-	155.0418
chr1	37754572	37865298	ENSMUSG00000060771	.	-	133.0568
chr1	37871738	37877387	ENSMUSG00000037216	.	+	9.9247
chr1	37874801	37890411	ENSMUSG00000026088	.	-	22.3892
chr1	37890477	37898535	ENSMUSG00000026087	.	+	5.8882
chr1	37905921	37916493	ENSMUSG00000061584	.	-	11.354
chr1	37946736	37957759	ENSMUSG00000026085	.	-	3.8306
chr1	37983867	37997346	ENSMUSG00000058407	.	-	16.8015
chr1	37998010	38055579	ENSMUSG00000026083	.	+	38.9201
chr1	38052787	38129662	ENSMUSG00000026082	.	-	30.8165
chr1	38177326	38664955	ENSMUSG00000037138	.	-	740.994
chr1	38793669	38836090	ENSMUSG00000048814	.	-	86.1186
chr1	38863877	38898160	ENSMUSG00000026080	.	-	12.0601
chr1	38939149	38950278	ENSMUSG00000067604	.	+	11.3741
chr1	38987814	38997236	ENSMUSG00000026078	.	+	15.7966
chr1	39193731	39363234	ENSMUSG00000026077	.	+	202.3167
chr1	39367851	39371908	ENSMUSG00000073702	.	+	3.774
chr1	39371499	39478747	ENSMUSG00000003134	.	-	116.6273
chr1	39534992	39546881	ENSMUSG00000003135	.	+	21.2123
chr1	39551296	39577405	ENSMUSG00000048234	.	-	40.4283
chr1	39618406	39651182	ENSMUSG00000050967	.	-	38.2592
chr1	39665306	39720997	ENSMUSG00000057173	.	-	52.1933
chr1	39804141	39805332	ENSMUSG00000091937	.	-	3.0992
chr1	39900913	40026310	ENSMUSG00000026074	.	+	179.5238
chr1	40084768	40125219	ENSMUSG00000026073	.	+	55.6739
chr1	40225080	40316198	ENSMUSG00000026072	.	+	173.3145
chr1	40324627	40365471	ENSMUSG00000070942	.	+	95.1552
chr1	40429570	40465415	ENSMUSG00000026069	.	+	81.0043
chr1	40465552	40500854	ENSMUSG00000026070	.	+	53.2658
chr1	40515362	40551705	ENSMUSG00000026068	.	+	100.3684
chr1	40580227	40630731	ENSMUSG00000026065	.	+	79.2082
chr1	40681712	40768885	ENSMUSG00000026062	.	+	194.0016
chr1	40772038	40790687	ENSMUSG00000041945	.	-	33.7625
chr1	40805601	40855944	ENSMUSG00000079588	.	+	80.5207
chr1	42229726	42231108	ENSMUSG00000053640	.	+	6.2102
chr1	42697146	42700207	ENSMUSG00000045515	.	+	5.1324
chr1	42851233	42905682	ENSMUSG00000060679	.	+	79.0551
chr1	42952872	43035449	ENSMUSG00000041907	.	+	98.0727
chr1	42953139	43030781	ENSMUSG00000096364	.	+	95.8237
chr1	43047269	43098622	ENSMUSG00000070939	.	-	52.989
chr1	43092588	43093835	ENSMUSG00000041878	.	+	3.385
chr1	43098710	43115947	ENSMUSG00000010290	.	+	17.0103
chr1	43123074	43163961	ENSMUSG00000008136	.	-	23.2354
chr1	43445751	43570515	ENSMUSG00000066877	.	+	176.5185
chr1	43730602	43742578	ENSMUSG00000026051	.	+	16.9986
chr1	43746966	43827800	ENSMUSG00000057363	.	-	97.9293
chr1	43934002	44002999	ENSMUSG00000041763	.	+	76.9124
chr1	44009408	44020034	ENSMUSG00000047343	.	-	4.9484
chr1	44055952	44061936	ENSMUSG00000091844	.	-	2.4336
chr1	44086613	44102441	ENSMUSG00000026049	.	-	20.7713
chr1	44091463	44118808	ENSMUSG00000026047	.	-	30.3544
chr1	44118957	44144770	ENSMUSG00000041684	.	+	41.6502
chr1	44147847	44181260	ENSMUSG00000026048	.	+	19.2548
chr1	44204070	44218961	ENSMUSG00000046828	.	-	5.9494
chr1	44551511	44796833	ENSMUSG00000056870	.	+	368.4263
chr1	45311538	45349706	ENSMUSG00000026043	.	+	45.2088
chr1	45374321	45503282	ENSMUSG00000026042	.	-	209.5484
chr1	45795166	45823619	ENSMUSG00000025995	.	+	34.999
chr1	45889525	45890273	ENSMUSG00000098549	.	-	2.5241
chr1	45908070	45925594	ENSMUSG00000025993	.	-	35.2136
chr1	45981548	45982015	ENSMUSG00000070896	.	+	0.5193
chr1	46020072	46030469	ENSMUSG00000044457	.	-	10.5686
chr1	46066738	46373550	ENSMUSG00000041144	.	+	393.2234
chr1	46608961	46626111	ENSMUSG00000095861	.	+	6.6146
chr1	46807544	46854046	ENSMUSG00000025986	.	-	63.7466
chr1	49244616	49338246	ENSMUSG00000051616	.	+	86.6182
chr1	50900647	51187270	ENSMUSG00000026109	.	+	392.0896
chr1	51289126	51302959	ENSMUSG00000045954	.	+	29.9369
chr1	51469498	51478399	ENSMUSG00000026107	.	-	10.6244
chr1	51749765	51916071	ENSMUSG00000018417	.	-	331.3413
chr1	51940650	51941261	ENSMUSG00000072324	.	-	1.2604
chr1	51987148	52107188	ENSMUSG00000062939	.	+	293.554
chr1	52090635	52091066	ENSMUSG00000078291	.	-	0.8922
chr1	52119438	52161865	ENSMUSG00000026104	.	+	92.1801
chr1	52163448	52233232	ENSMUSG00000026103	.	-	106.7941
chr1	52457294	52500679	ENSMUSG00000002881	.	-	56.7859
chr1	52630705	52651919	ENSMUSG00000043015	.	+	37.7078
chr1	52656286	52727462	ENSMUSG00000041439	.	-	99.6487
chr1	52789413	52817688	ENSMUSG00000026102	.	-	50.6275
chr1	52845013	52920986	ENSMUSG00000041426	.	+	112.0557
chr1	52922324	52963260	ENSMUSG00000043629	.	-	49.5001
chr1	53061663	53068079	ENSMUSG00000026100	.	+	7.1027
chr1	53158577	53187617	ENSMUSG00000060715	.	-	25.0619
chr1	53189187	53297018	ENSMUSG00000026098	.	-	154.4661
chr1	53297095	53310309	ENSMUSG00000026097	.	+	14.829
chr1	53313624	53326343	ENSMUSG00000026096	.	+	17.7574
chr1	53325507	53352752	ENSMUSG00000026095	.	-	42.547
chr1	53397002	53706784	ENSMUSG00000096141	.	-	417.1849
chr1	53755506	53785224	ENSMUSG00000026094	.	-	38.2868
chr1	53806882	54195168	ENSMUSG00000042807	.	-	332.5628
chr1	54250683	54368727	ENSMUSG00000025983	.	+	151.0888
chr1	54397581	54438971	ENSMUSG00000041303	.	-	56.8959
chr1	54473000	54557684	ENSMUSG00000073678	.	-	91.4707
chr1	54645340	54926387	ENSMUSG00000052331	.	-	628.7022
chr1	54985169	55027478	ENSMUSG00000025982	.	-	73.8059
chr1	55052770	55072701	ENSMUSG00000025981	.	+	5.1692
chr1	55077835	55088243	ENSMUSG00000025980	.	-	3.5775
chr1	55088132	55091307	ENSMUSG00000073676	.	+	1.6148
chr1	55131231	55154899	ENSMUSG00000025979	.	+	8.1756
chr1	55170159	55226782	ENSMUSG00000025978	.	-	34.3387
chr1	55237177	55240058	ENSMUSG00000046994	.	+	5.9606
chr1	55248658	55363469	ENSMUSG00000025977	.	-	169.1673
chr1	55406388	55751802	ENSMUSG00000038349	.	+	702.6309
chr1	56636053	56637451	ENSMUSG00000045336	.	-	2.2798
chr1	56793986	56978650	ENSMUSG00000038331	.	-	147.2997
chr1	57377620	57385423	ENSMUSG00000038323	.	+	28.4631
chr1	57388237	57407101	ENSMUSG00000048495	.	-	48.927
chr1	57406328	57417953	ENSMUSG00000025971	.	+	26.1588
chr1	57774162	57948394	ENSMUSG00000038305	.	+	350.4127
chr1	57955101	58018956	ENSMUSG00000054770	.	-	130.2529
chr1	57995971	58025899	ENSMUSG00000026039	.	+	46.3528
chr1	58029931	58106413	ENSMUSG00000063558	.	+	105.2851
chr1	58113130	58200698	ENSMUSG00000064294	.	+	149.234
chr1	58210397	58268597	ENSMUSG00000038242	.	+	122.819
chr1	58278326	58379264	ENSMUSG00000079554	.	+	201.9687
chr1	58393136	58406548	ENSMUSG00000051223	.	+	21.4823
chr1	58410189	58424066	ENSMUSG00000026034	.	-	18.0213
chr1	58430994	58445486	ENSMUSG00000026035	.	-	12.9379
chr1	58445151	58481816	ENSMUSG00000026036	.	+	7.2802
chr1	58462771	58505109	ENSMUSG00000026037	.	-	11.4978
chr1	58522806	58586323	ENSMUSG00000038174	.	-	21.3977
chr1	58586384	58595964	ENSMUSG00000026032	.	+	5.0951
chr1	58646608	58648317	ENSMUSG00000059647	.	+	0.3905
chr1	58658117	58695989	ENSMUSG00000047528	.	-	48.6255
chr1	58711508	58758884	ENSMUSG00000026031	.	+	57.3586
chr1	58795374	58847503	ENSMUSG00000026029	.	+	74.9466
chr1	58900449	58973430	ENSMUSG00000026028	.	-	57.0853
chr1	58973522	58995715	ENSMUSG00000026027	.	+	9.1788
chr1	58997123	59003443	ENSMUSG00000047383	.	-	1.0208
chr1	59050506	59094900	ENSMUSG00000072295	.	-	55.4471
chr1	59100594	59120096	ENSMUSG00000038079	.	-	40.9733
chr1	59119833	59122139	ENSMUSG00000097573	.	+	5.1732
chr1	59120936	59163389	ENSMUSG00000079550	.	-	61.3262
chr1	59162926	59237231	ENSMUSG00000026024	.	-	101.6831
chr1	59256906	59352993	ENSMUSG00000026023	.	+	167.8936
chr1	59482147	59486947	ENSMUSG00000041075	.	+	8.4062
chr1	59516264	59634508	ENSMUSG00000047361	.	+	302.4498
chr1	59639434	59670834	ENSMUSG00000026021	.	-	75.769
chr1	59685006	59711510	ENSMUSG00000026020	.	+	23.2633
chr1	59764279	59870549	ENSMUSG00000067336	.	+	86.3319
chr1	59913006	59985346	ENSMUSG00000041040	.	+	54.0425
chr1	59989070	60043087	ENSMUSG00000026018	.	-	31.1014
chr1	60076868	60098645	ENSMUSG00000026019	.	-	46.5758
chr1	60098247	60151032	ENSMUSG00000026017	.	+	42.9627
chr1	60180599	60338328	ENSMUSG00000073664	.	+	175.4482
chr1	60343323	60388060	ENSMUSG00000049439	.	+	44.6474
chr1	60409619	60481162	ENSMUSG00000026782	.	+	83.1997
chr1	60483191	60567104	ENSMUSG00000026014	.	-	36.7713
chr1	60716800	60773359	ENSMUSG00000026012	.	+	93.7146
chr1	60887000	60915832	ENSMUSG00000026011	.	+	36.2199
chr1	60977927	61000320	ENSMUSG00000026009	.	+	28.6418
chr1	61638824	62642284	ENSMUSG00000052062	.	+	2674.0769
chr1	62703285	62818695	ENSMUSG00000025969	.	+	246.0898
chr1	62958418	63114667	ENSMUSG00000040865	.	-	305.6385
chr1	63143596	63176822	ENSMUSG00000025968	.	-	31.054
chr1	63176825	63180486	ENSMUSG00000025967	.	+	4.4128
chr1	63182691	63214543	ENSMUSG00000046856	.	-	12.4391
chr1	63273265	63314576	ENSMUSG00000027520	.	+	71.6321
chr1	63445891	63596515	ENSMUSG00000025964	.	+	211.4534
chr1	63622851	63686927	ENSMUSG00000069085	.	-	91.7756
chr1	63698819	63730318	ENSMUSG00000025963	.	-	50.7845
chr1	63730614	63754655	ENSMUSG00000025962	.	+	32.6138
chr1	63754907	63769267	ENSMUSG00000025961	.	-	20.4894
chr1	64029447	64122282	ENSMUSG00000025959	.	-	83.9224
chr1	64532804	64604547	ENSMUSG00000025958	.	+	77.1311
chr1	64606473	64617242	ENSMUSG00000025956	.	-	16.0833
chr1	64690455	64725644	ENSMUSG00000070871	.	+	55.1695
chr1	64730560	64737750	ENSMUSG00000045005	.	-	4.6034
chr1	64785983	64956824	ENSMUSG00000051344	.	-	272.0972
chr1	65012689	65032759	ENSMUSG00000025955	.	-	22.8258
chr1	65048554	65051149	ENSMUSG00000070870	.	-	3.5049
chr1	65061872	65063452	ENSMUSG00000067299	.	-	2.9823
chr1	65071525	65073689	ENSMUSG00000025952	.	-	4.0311
chr1	65080228	65082267	ENSMUSG00000073658	.	-	3.6969
chr1	65100389	65103373	ENSMUSG00000044429	.	-	5.1417
chr1	65100619	65123214	ENSMUSG00000044816	.	-	37.5367
chr1	65158616	65186479	ENSMUSG00000025950	.	-	27.6704
chr1	65186750	65274012	ENSMUSG00000025949	.	+	90.7043
chr1	65282056	65389244	ENSMUSG00000025946	.	+	147.3635
chr1	65926522	65928307	ENSMUSG00000025945	.	+	2.0542
chr1	66175273	66442583	ENSMUSG00000015222	.	+	278.7749
chr1	66468367	66699866	ENSMUSG00000055567	.	+	134.3528
chr1	66700831	66719805	ENSMUSG00000026005	.	+	13.6919
chr1	66719248	66817562	ENSMUSG00000026004	.	-	73.8074
chr1	66830839	66863277	ENSMUSG00000026003	.	-	52.9647
chr1	66924295	66945404	ENSMUSG00000061816	.	-	24.3635
chr1	67000517	67038872	ENSMUSG00000026000	.	-	47.096
chr1	67123026	67231259	ENSMUSG00000025991	.	+	212.5319
chr1	68032186	69108059	ENSMUSG00000062209	.	-	1992.0904
chr1	69531214	69685960	ENSMUSG00000025997	.	-	363.4113
chr1	69826988	70725132	ENSMUSG00000053153	.	+	1624.5606
chr1	70725715	70885397	ENSMUSG00000045648	.	+	378.5932
chr1	71027498	71103146	ENSMUSG00000026196	.	-	141.2055
chr1	71243090	71414910	ENSMUSG00000050296	.	-	338.4164
chr1	71557150	71579631	ENSMUSG00000026192	.	+	45.2435
chr1	71585523	71653171	ENSMUSG00000026193	.	-	128.544
chr1	71652837	71662843	ENSMUSG00000073652	.	+	24.2742
chr1	72159233	72212307	ENSMUSG00000039395	.	-	89.6341
chr1	72259167	72284314	ENSMUSG00000026189	.	-	32.0324
chr1	72284369	72303104	ENSMUSG00000026188	.	+	15.1787
chr1	72307421	72394952	ENSMUSG00000026187	.	+	144.4426
chr1	72427112	72536930	ENSMUSG00000039372	.	-	239.2944
chr1	72583251	72633134	ENSMUSG00000039354	.	+	57.1745
chr1	72642980	72700564	ENSMUSG00000039342	.	-	51.3258
chr1	72711260	72713809	ENSMUSG00000046330	.	+	5.4135
chr1	72824503	72852474	ENSMUSG00000039323	.	+	50.8294
chr1	72857932	72874884	ENSMUSG00000026185	.	-	26.18
chr1	73015083	73015899	ENSMUSG00000026182	.	-	2.0684
chr1	73910231	74124447	ENSMUSG00000055322	.	-	325.1718
chr1	74125541	74148223	ENSMUSG00000061815	.	+	34.4706
chr1	74153989	74161238	ENSMUSG00000026180	.	+	9.9263
chr1	74191785	74194631	ENSMUSG00000048480	.	-	10.6921
chr1	74236497	74268209	ENSMUSG00000006304	.	+	54.7435
chr1	74278550	74279624	ENSMUSG00000064272	.	+	0.7364
chr1	74279840	74284738	ENSMUSG00000006299	.	-	1.5342
chr1	74284930	74353694	ENSMUSG00000026179	.	+	28.7038
chr1	74288247	74305622	ENSMUSG00000006301	.	-	3.2225
chr1	74362108	74369321	ENSMUSG00000073650	.	+	9.9031
chr1	74375203	74386062	ENSMUSG00000026177	.	+	5.4156
chr1	74391509	74397285	ENSMUSG00000026176	.	+	2.8624
chr1	74409376	74435559	ENSMUSG00000026175	.	+	35.3562
chr1	74435510	74544286	ENSMUSG00000033364	.	-	111.6372
chr1	74506058	74530844	ENSMUSG00000026174	.	+	18.6685
chr1	74542888	74567794	ENSMUSG00000026173	.	+	8.6749
chr1	74565127	74588246	ENSMUSG00000026135	.	-	8.8071
chr1	74588289	74592443	ENSMUSG00000026172	.	+	5.1353
chr1	74593748	74601397	ENSMUSG00000026171	.	-	8.3141
chr1	74601445	74636894	ENSMUSG00000033276	.	+	9.6833
chr1	74661745	74701832	ENSMUSG00000033257	.	+	64.7612
chr1	74713574	74737890	ENSMUSG00000026170	.	+	25.2171
chr1	74739499	74749221	ENSMUSG00000006542	.	-	7.355
chr1	74771892	74785319	ENSMUSG00000033227	.	+	21.7144
chr1	74791516	74804179	ENSMUSG00000026167	.	+	18.378
chr1	74855029	74857732	ENSMUSG00000090071	.	+	3.4008
chr1	74881509	74885419	ENSMUSG00000055197	.	-	6.6433
chr1	74889934	74893143	ENSMUSG00000006546	.	-	4.8462
chr1	74902071	74935599	ENSMUSG00000047021	.	-	34.3918
chr1	74945319	74951651	ENSMUSG00000006538	.	-	8.2461
chr1	74967139	75046639	ENSMUSG00000026162	.	-	131.2087
chr1	75125544	75133890	ENSMUSG00000026205	.	-	4.4648
chr1	75134554	75142368	ENSMUSG00000033159	.	-	0.708
chr1	75142786	75147909	ENSMUSG00000049339	.	+	1.638
chr1	75168646	75171629	ENSMUSG00000026197	.	+	0.4289
chr1	75171717	75180392	ENSMUSG00000026198	.	-	0.8457
chr1	75180866	75191923	ENSMUSG00000033124	.	-	1.4207
chr1	75192151	75199387	ENSMUSG00000026199	.	+	1.5375
chr1	75198243	75210778	ENSMUSG00000026200	.	-	4.8864
chr1	75210838	75215606	ENSMUSG00000026201	.	+	0.2254
chr1	75214974	75219253	ENSMUSG00000026202	.	-	1.9711
chr1	75220095	75232093	ENSMUSG00000096094	.	-	10.4119
chr1	75236465	75244804	ENSMUSG00000026203	.	+	2.6209
chr1	75247041	75264208	ENSMUSG00000026204	.	-	3.1073
chr1	75272199	75278415	ENSMUSG00000033061	.	-	5.8943
chr1	75307896	75317637	ENSMUSG00000026209	.	-	3.0907
chr1	75360329	75368579	ENSMUSG00000026208	.	+	14.0657
chr1	75375297	75432320	ENSMUSG00000026207	.	+	22.0059
chr1	75435930	75443179	ENSMUSG00000033021	.	+	3.3287
chr1	75450436	75474343	ENSMUSG00000033007	.	+	21.2879
chr1	75474569	75479471	ENSMUSG00000032997	.	-	0.3836
chr1	75479310	75506452	ENSMUSG00000026211	.	-	17.5892
chr1	75479532	75485705	ENSMUSG00000051703	.	+	2.5358
chr1	75507077	75510366	ENSMUSG00000032968	.	+	3.1942
chr1	75521529	75537335	ENSMUSG00000026213	.	+	9.4823
chr1	75546266	75562172	ENSMUSG00000006576	.	+	5.345
chr1	77367185	77515088	ENSMUSG00000026235	.	-	136.2644
chr1	78101267	78197134	ENSMUSG00000004872	.	-	133.4659
chr1	78310346	78420286	ENSMUSG00000032908	.	+	218.5979
chr1	78417958	78488859	ENSMUSG00000026245	.	-	65.288
chr1	78497806	78511963	ENSMUSG00000090486	.	-	18.3147
chr1	78510991	78538173	ENSMUSG00000012187	.	+	34.7285
chr1	78657825	78706987	ENSMUSG00000032883	.	+	49.9181
chr1	78658038	78667588	ENSMUSG00000079470	.	+	7.0812
