chr1	13314941	13315769	109	0.1667
chr1	13391986	13392821	110	0
chr1	13394641	13395482	111	0.4
chr1	13404476	13405317	112	0.45
chr1	13421462	13422295	113	0.2
chr1	13437959	13438791	114	0.3333
chr1	13635185	13636041	115	0.2
chr1	13687674	13688507	116	0
chr1	13898347	13899170	117	0.2
chr1	13933288	13934117	118	0.1429
chr1	14134718	14135552	119	1.0096
chr1	14315502	14316323	120	1.1714
chr1	14382168	14383003	121	0.4
chr1	14507592	14508422	122	0.2
chr1	14706885	14707733	123	0.2
chr1	14732384	14733227	124	0
chr1	14760693	14761529	125	0
chr1	15027593	15028434	126	0
chr1	15047518	15048346	127	0
chr1	15097165	15097985	128	0.4917
chr1	15152669	15153495	129	0
chr1	15185538	15186367	130	1.1965
chr1	15276221	15277425	131	0.1667
chr1	15276782	15277657	132	0
chr1	15298402	15299225	133	2.4571
chr1	15302980	15303817	134	0
chr1	15451959	15452786	135	0.4
chr1	15458255	15459081	136	0.5667
chr1	15469564	15470513	137	0
chr1	15498669	15499504	138	0.2
chr1	15536693	15537529	139	0.1667
chr1	15611280	15612130	140	0.7334
chr1	15889960	15890804	141	0
chr1	15964335	15965210	142	0
chr1	16038690	16039512	143	0
chr1	16180035	16180859	144	0.1429
chr1	16195014	16195837	145	0.1667
chr1	16200426	16201269	146	0.125
chr1	16217349	16218196	147	0.1667
chr1	16443791	16444625	148	0
chr1	16496211	16497070	149	0
chr1	16599194	16600018	150	0.1429
chr1	16609866	16610686	151	0
chr1	16684916	16685792	152	0.8111
chr1	16696511	16697358	153	0.1429
chr1	16764569	16765393	154	0.1667
chr1	16970529	16971355	155	0.1429
chr1	16978234	16979093	156	0.5358
chr1	16994979	16995814	157	0
chr1	17012855	17013687	158	0.6001
chr1	17086439	17087263	159	0.2
chr1	17086762	17087598	160	0
chr1	17171471	17172301	161	0.4
chr1	17300037	17300869	162	0
chr1	17302346	17303189	163	0.7857
chr1	17430966	17431822	164	0
chr1	17460896	17461726	165	0.2778
chr1	17579969	17580809	166	0
chr1	17590651	17591499	167	0.3333
chr1	17882007	17882852	168	0
chr1	18087334	18088187	169	0
chr1	18135684	18136525	170	0.3096
chr1	18275887	18276707	171	0
chr1	18401079	18401911	172	0
chr1	18736939	18737782	173	0.3333
chr1	18794520	18795360	174	0.2
chr1	18898061	18898896	175	0.6028
chr1	18905548	18906379	176	0.8159
chr1	18906786	18907616	177	0
chr1	19161208	19162062	178	0
chr1	19360623	19361469	179	0.325
chr1	19479388	19480208	180	0
chr1	19480317	19481172	181	1.0028
chr1	19504240	19505062	182	0.7333
chr1	19597291	19598126	183	0.2
chr1	19686517	19687346	184	0
chr1	19768743	19769649	185	0.8334
chr1	19903646	19904495	186	0.3611
chr1	19949469	19950291	187	0.3333
chr1	19968153	19968981	188	0
chr1	20068885	20069712	189	0.3333
chr1	20128911	20129760	190	0.3667
chr1	20197118	20197954	191	0
chr1	20311153	20311979	192	0.6
chr1	20465621	20466452	193	0.3334
chr1	20468884	20469708	194	0
chr1	20497339	20498167	195	0.3977
chr1	20503069	20503905	196	.
chr1	20515028	20515866	197	0.4917
chr1	20589761	20590587	198	0.1429
chr1	20851124	20851952	199	0.6
chr1	20858653	20859480	200	0.1429
chr1	20892414	20893270	201	0
chr1	20942905	20943736	202	0.1
chr1	20969048	20969941	203	0
chr1	20998180	20999003	204	0.8111
chr1	21051776	21052606	205	0.3667
chr1	21139705	21140598	206	0.1667
chr1	21222361	21223202	207	0
chr1	21450062	21450898	208	0.9334
chr1	21479670	21480519	209	0.3667
chr1	21565386	21566215	210	0.6667
chr1	21565923	21566748	211	0.5096
chr1	21602081	21602916	212	0.8222
chr1	21605949	21606775	213	0.7334
chr1	21781647	21782486	214	0
chr1	21916081	21916975	215	0.6679
chr1	22114778	22115631	216	0.8667
chr1	22129021	22129844	217	0.125
chr1	22134693	22135536	218	0.1429
chr1	22197712	22198573	219	0.8191
chr1	22225344	22226178	220	1.1138
chr1	22265764	22266596	221	0.3667
chr1	22504027	22504847	222	0
chr1	22547587	22548418	223	0.5
chr1	22549266	22550090	224	0
chr1	22583924	22584760	225	0.1111
chr1	22906696	22907524	226	0.9111
chr1	23178752	23179582	227	0.5667
chr1	23206236	23207095	228	0.6524
chr1	23224353	23225182	229	0.2
chr1	23285250	23286076	230	1.6334
chr1	23489472	23490307	231	0.2
chr1	23800784	23801622	232	0.1667
chr1	23827252	23828103	233	0
chr1	23928647	23929486	234	0.1429
chr1	23976042	23976879	235	0.2
chr1	24084091	24084919	236	0
chr1	24120968	24121788	237	0.4
chr1	24160321	24161184	238	0.2
chr1	24160386	24161212	239	0.2
chr1	24194215	24195044	240	0
chr1	24209183	24210007	241	1
chr1	24251779	24252600	242	0.8334
chr1	24337433	24338259	243	0.1667
chr1	24337459	24338288	244	0.1667
chr1	24403801	24404634	245	0
chr1	24535563	24536398	246	0.125
chr1	24765264	24766089	247	0
chr1	24819229	24820056	248	0.1429
chr1	24941545	24942365	249	1.2667
chr1	24947448	24948305	250	0.5334
chr1	25057988	25058824	251	0
chr1	25177819	25178670	252	0.1667
chr1	25242824	25243684	253	0
chr1	25397646	25398469	254	0.1429
chr1	25464256	25465092	255	0.5334
chr1	25566001	25566844	256	1.0833
chr1	25615139	25615991	257	0.125
chr1	25652361	25653217	258	0
chr1	25689752	25690574	259	0
chr1	25713904	25714747	260	0.2857
chr1	25756745	25757605	261	0.4525
chr1	25820745	25821576	262	.
chr1	25939444	25940277	263	0.2
chr1	26113269	26114105	264	.
chr1	26161135	26161971	265	0.4679
chr1	26205078	26205927	266	0.5714
chr1	26278616	26279467	267	0
chr1	26278884	26279737	268	0.6
chr1	26374151	26374974	269	0
chr1	26575465	26576302	270	0
chr1	26596130	26596956	271	0
chr1	26604559	26605386	272	0.3333
chr1	27042196	27043059	273	0.2
chr1	27107357	27108201	274	0.8667
chr1	27147163	27147993	275	0
chr1	27229480	27230330	276	0
chr1	27498309	27499129	277	0.4
chr1	27513314	27514137	278	0.9523
chr1	27640111	27640946	279	0.5333
chr1	27992433	27993293	280	0.3667
chr1	28070271	28071091	281	0.2858
chr1	28164116	28164946	282	.
chr1	28243694	28244536	283	0
chr1	28319638	28320476	284	0.3667
chr1	28408423	28409294	285	0.2
chr1	28416625	28417451	286	0.6917
chr1	28423048	28423881	287	0.7584
chr1	28432654	28433480	288	0.5455
chr1	28512062	28512882	289	0.2
chr1	28527204	28528074	290	0.6
chr1	28676888	28677723	291	0.1667
chr1	28832677	28833527	292	0.1
chr1	28947064	28947893	293	0.3636
chr1	28994028	28994856	294	0.7222
chr1	29032958	29033796	295	0.7
chr1	29155818	29156649	296	0.2
chr1	29256515	29257335	297	0.2
chr1	29320333	29321165	298	0.1429
chr1	29485556	29486387	299	0.2833
chr1	29571949	29572777	300	0
chr1	29672850	29673677	301	0
chr1	29759815	29760640	302	0
chr1	29795928	29796754	303	0.2857
chr1	29852198	29853045	304	0
chr1	29911114	29911943	305	0
chr1	29937511	29938341	306	0.5096
chr1	29942114	29942983	307	0
chr1	29977907	29978725	308	0.4524
chr1	29978744	29979564	309	0
chr1	30010322	30011200	310	0
chr1	30321637	30322461	311	0
chr1	30381309	30382135	312	0.1429
chr1	30474042	30474880	313	0
chr1	30707510	30708357	314	0
chr1	30884284	30885115	315	0
chr1	30931315	30932140	316	0.7
chr1	30976912	30977737	317	0.2
chr1	30985886	30986722	318	0
chr1	30997844	30998674	319	1.8965
chr1	31093116	31093941	320	0.4
chr1	31100342	31101177	321	0.5096
chr1	31201035	31201860	322	0.2
chr1	31239402	31240225	323	1.2
chr1	31287175	31288044	324	0.5429
chr1	31321118	31321953	325	0.9333
chr1	31321151	31322002	326	0.9333
chr1	31417774	31418616	327	0
chr1	31423984	31424814	328	0.325
chr1	31539738	31540588	329	1.0167
chr1	31564639	31565469	330	0.5667
chr1	31583381	31584213	331	0
chr1	31769333	31770158	332	0.4
chr1	31780751	31781583	333	0.2
chr1	31885252	31886075	334	0.3111
chr1	32108665	32109488	335	0.9167
chr1	32381398	32382226	336	0
chr1	32628749	32629591	337	0.3111
chr1	32686256	32687100	338	0
chr1	32771492	32772327	339	0.5667
chr1	32811041	32811863	340	0.4
chr1	32876149	32876977	341	0.9667
chr1	32908712	32909631	342	0.4
chr1	32949254	32950083	343	0.1667
chr1	33159784	33160605	344	0
chr1	33351883	33352732	345	0.3334
chr1	33381966	33382800	346	0.1429
chr1	33518645	33519465	347	.
chr1	33589448	33590271	348	0.8
chr1	33704798	33705641	349	0.1429
chr1	34107622	34108473	350	.
chr1	34144086	34145048	351	0
chr1	34428520	34429368	352	0.3611
chr1	34613460	34614293	353	0.6763
chr1	34726009	34726846	354	1.1333
chr1	34816372	34817207	355	0
chr1	34900640	34901502	356	1.0894
chr1	35267809	35268657	357	0.5334
chr1	35461999	35463056	358	0.7144
chr1	35573679	35574513	359	0
chr1	35664675	35665498	360	0.3
chr1	35812536	35813368	361	0.5775
chr1	35816411	35817268	362	0.1667
chr1	35821342	35822188	363	.
chr1	35937272	35938104	364	0.6
chr1	35943840	35944702	365	0.3333
chr1	36023770	36024602	366	1.1311
chr1	36117552	36118382	367	0.1667
chr1	36133037	36133870	368	0.2
chr1	36255950	36256781	369	0.1667
chr1	36328053	36328882	370	.
chr1	36455919	36456751	371	0.3429
chr1	36673456	36674285	372	0.2
chr1	36915466	36916286	373	0.4287
chr1	36968867	36969715	374	0.1667
chr1	37178536	37179357	375	1.0667
chr1	37222753	37224075	376	0.1667
chr1	37263092	37263917	377	0.3333
chr1	37289000	37289842	378	0
chr1	37469682	37470542	379	0
chr1	37645318	37646245	380	0
chr1	37679203	37680090	381	0
chr1	37924476	37925322	382	0.1667
chr1	38149472	38150301	383	0
chr1	38181830	38182669	384	0.7667
chr1	38209466	38210301	385	0
chr1	38217970	38218805	386	0
chr1	38228004	38228828	387	0.4524
chr1	38371477	38372308	388	0.4445
chr1	38397977	38398806	389	0.325
chr1	38463336	38464175	390	0
chr1	39255455	39256326	391	0
chr1	39405797	39406642	392	0.2
chr1	39517954	39518800	393	0.2857
chr1	39641683	39642518	394	0.4
chr1	39691360	39692204	395	.
chr1	39697654	39698502	396	1.6
chr1	39809188	39810033	397	0
chr1	40081507	40082353	398	0.6
chr1	40121345	40122173	399	0
chr1	40225802	40226659	400	0.6
chr1	40361693	40362532	401	0
chr1	40407415	40408252	402	0.3667
chr1	40517241	40518071	403	0.8
chr1	40522589	40523573	404	0
chr1	40717607	40718432	405	0.1667
chr1	40751233	40752067	406	0
chr1	40752997	40753826	407	1
chr1	40758598	40759432	408	0.3667
chr1	40777799	40778619	409	0.2
chr1	40779158	40779995	410	0
chr1	40794323	40795149	411	0
chr1	40838798	40839630	412	0
chr1	40844834	40845705	413	1
chr1	40849640	40850494	414	0.2
chr1	40897688	40898513	415	0.525
chr1	40927605	40928492	416	0.2
chr1	41011987	41012810	417	0.7651
chr1	41013222	41014092	418	0
chr1	41107156	41107979	419	1.0393
chr1	41238503	41239405	420	0
chr1	41300749	41301586	421	0.2
chr1	41385589	41386433	422	0.8334
chr1	41576970	41577966	423	0.6
chr1	41661319	41662159	424	0.125
chr1	41741231	41742071	425	0.4524
chr1	41886482	41887326	426	0.2
chr1	41983005	41983865	427	0.3334
chr1	41999140	41999986	428	0.1667
chr1	42047939	42048769	429	0.5
chr1	42095415	42096283	430	0.5889
chr1	42114243	42115084	431	0.8
chr1	42212881	42213708	432	0.1667
chr1	42252283	42253115	433	0.3667
chr1	42281391	42282264	434	0.3333
chr1	42315972	42316809	435	0
chr1	42323804	42324627	436	0
chr1	42352653	42353488	437	0.2857
chr1	42371554	42372537	438	0.9457
chr1	42545155	42546082	439	1.2
chr1	42545521	42546458	440	1
chr1	42545672	42546650	441	1.3333
chr1	42567659	42568513	442	0
chr1	42603170	42604015	443	0.6
chr1	42650339	42651162	444	0.7001
chr1	42687965	42688796	445	0.4
chr1	42701204	42702044	446	0.1429
chr1	42765389	42766227	447	1.1001
chr1	42769997	42770834	448	0
chr1	43182019	43182857	449	0.7429
chr1	43204698	43205518	450	1.6667
chr1	43261350	43262182	451	1.3287
chr1	43311237	43312077	452	0.2
chr1	43352681	43353555	453	0.3334
chr1	43826138	43826978	454	0
chr1	43970504	43971329	455	0.1429
chr1	44286489	44287334	456	.
chr1	44504779	44505618	457	0.2
chr1	44590735	44591584	458	1.1
chr1	44628114	44628968	459	0.6191
chr1	44641372	44642213	460	0.45
chr1	44691211	44692041	461	0.2
chr1	44760861	44761701	462	0
chr1	44858968	44859788	463	0.4
chr1	44892955	44893778	464	0.8333
chr1	45027457	45028298	465	0
chr1	45100975	45101836	466	0.1
chr1	45145539	45146380	467	0.1429
chr1	45215027	45215873	468	0
chr1	45280180	45281007	469	0.3096
chr1	45296745	45297615	470	0.4338
chr1	45439941	45440767	471	0.6445
chr1	45554888	45555732	472	0.2
chr1	45598854	45599674	473	0
chr1	45617788	45618617	474	0
chr1	45681661	45682483	475	0
chr1	45681685	45682521	476	0
chr1	45722692	45723512	477	1.1334
chr1	45852888	45853708	478	0.1667
chr1	45855998	45856829	479	0.2
chr1	46069215	46070052	480	0.2
chr1	46467084	46467907	481	0
chr1	46519643	46520493	482	0.2
chr1	46710012	46710851	483	0.254
chr1	46710702	46711538	484	0.1429
chr1	46790319	46791159	485	0.2
chr1	46902750	46903637	486	1.7334
chr1	46909954	46910789	487	0
chr1	46910559	46911383	488	0.1667
chr1	47073712	47074561	489	0.7001
chr1	47251999	47252830	490	0
chr1	47332584	47333416	491	1.4679
chr1	47420622	47421469	492	0.2
chr1	47651413	47652257	493	0
chr1	47835711	47836542	494	0
chr1	48015105	48015933	495	0
chr1	48066741	48067587	496	0.5334
chr1	48146781	48147619	497	0
chr1	48215254	48216112	498	0.1667
chr1	48474245	48475077	499	0.3111
chr1	48632323	48633162	500	0.3
chr1	48665212	48666041	501	0.7619
chr1	48732526	48733354	502	0.1667
chr1	48732552	48733439	503	0.1667
chr1	48806481	48807324	504	0.375
chr1	49170762	49171627	505	0.1667
chr1	49244652	49245488	506	0.3333
chr1	49339621	49340457	507	0.3333
chr1	49346697	49347529	508	0.3333
chr1	49359267	49360125	509	0.3667
chr1	49364064	49364893	510	0.1429
chr1	49473732	49474558	511	0.2857
chr1	49477168	49478007	512	0.2
chr1	49538483	49539303	513	0
chr1	49559994	49560817	514	0.2
chr1	49602079	49602911	515	0
chr1	49617002	49617825	516	0.1667
chr1	49783986	49784826	517	0.2857
chr1	49897773	49898602	518	0.3096
chr1	49944872	49945718	519	0.5
chr1	49964391	49965241	520	0
chr1	50019858	50020685	521	0.125
chr1	50148032	50148867	522	0.9667
chr1	50177227	50178057	523	0.4
chr1	50186936	50187777	524	0.1667
chr1	50191124	50191948	525	0
chr1	50364348	50365168	526	0
chr1	50450906	50451732	527	0.875
chr1	50592624	50593472	528	0.4858
chr1	50740052	50740878	529	4.1333
chr1	50800207	50801046	530	0.6151
chr1	51043283	51044121	531	0.4
chr1	51071210	51072075	532	0.8576
chr1	51132507	51133346	533	0
chr1	51144199	51145036	534	0
chr1	51230031	51230873	535	1.2278
chr1	51271793	51272636	536	0.3429
chr1	51377797	51378623	537	0.1667
chr1	51584159	51584997	538	0.3429
chr1	51679233	51680077	539	0.4
chr1	51734654	51735474	540	0.1429
chr1	51741357	51742177	541	0
chr1	51810566	51811387	542	1.5398
chr1	51920859	51921693	543	0.2
chr1	52073706	52074526	544	0.2917
chr1	52147637	52148460	545	0.1429
chr1	52232294	52233122	546	0
chr1	52390928	52391752	547	0.3429
chr1	52535812	52536662	548	0.4
chr1	52792398	52793227	549	0
chr1	52968296	52969116	550	0.4286
chr1	53076585	53077431	551	0
chr1	53167716	53168556	552	0.2909
chr1	53278009	53278842	553	0.1667
chr1	53278408	53279232	554	0
chr1	53429212	53430044	555	0.2
chr1	53579118	53579955	556	0.1111
chr1	53630338	53631169	557	0
chr1	53684141	53684964	558	0.4
chr1	53704168	53705034	559	0
chr1	53727975	53728813	560	0.1667
chr1	53815603	53816423	561	0.4
chr1	53875542	53876401	562	0.1429
chr1	53924996	53925827	563	.
chr1	54051857	54052687	564	0
chr1	54542523	54543357	565	0.2
chr1	54616449	54617282	566	0.5716
chr1	54621947	54622768	567	0.45
chr1	55017195	55018018	568	0.1429
chr1	55209425	55210259	569	0.7667
chr1	55267296	55268153	570	0.3667
chr1	55290121	55290959	571	0.4
chr1	55398436	55399282	572	1.1968
chr1	55423450	55424294	573	0.2
chr1	55515389	55516210	574	0.8334
chr1	55879070	55879914	575	0.2
chr1	56049437	56050281	576	0
chr1	56197497	56198328	577	0.2
chr1	56248047	56248879	578	0
chr1	56272707	56273559	579	0.1667
chr1	56353591	56354450	580	0.5429
chr1	56394571	56395412	581	0
chr1	56464515	56465345	582	0.1429
chr1	56531899	56532734	583	0
chr1	56570893	56571731	584	0
chr1	56707562	56708400	585	1
chr1	56791211	56792039	586	0.3667
chr1	56821445	56822274	587	0.7775
chr1	56831826	56832656	588	0.1429
chr1	57055048	57055874	589	1.2001
chr1	57103005	57103850	590	1.0536
chr1	57109394	57110220	591	0.1667
chr1	57130062	57130914	592	0
chr1	57253474	57254302	593	0.2
chr1	57279936	57280765	594	.
chr1	57280500	57281324	595	0
chr1	57280621	57281444	596	0
chr1	57377302	57378132	597	0
chr1	57413920	57414753	598	0.1667
chr1	57434879	57435705	599	1.3
chr1	57610317	57611192	600	.
chr1	57610795	57611652	601	.
chr1	57781547	57782375	602	0
chr1	57809063	57809941	603	0.2858
chr1	58013126	58013952	604	1.025
chr1	58112131	58112971	605	0.1429
chr1	58180553	58181404	606	0.3334
chr1	58225054	58225950	607	0
chr1	58238611	58239452	608	0.7096
chr1	58276359	58277196	609	0.3333
chr1	58296551	58297398	610	.
chr1	58449427	58450259	611	0
chr1	58714420	58715261	612	1.1555
chr1	58965022	58965859	613	.
chr1	58990396	58991233	614	0.2
chr1	59052616	59053442	615	0
chr1	59084568	59085408	616	0.7
chr1	59087986	59088838	617	0.2857
chr1	59098047	59098899	618	0.1667
chr1	59203262	59204097	619	0
chr1	59325446	59326279	620	1.2429
chr1	59395930	59396750	621	0.5667
chr1	59413823	59414661	622	0.7667
chr1	59476331	59477156	623	.
chr1	59569734	59570563	624	1.0762
chr1	59593748	59594580	625	0.6667
chr1	59807601	59808434	626	0
chr1	59902030	59902862	627	0
chr1	60044564	60045407	628	0.1667
chr1	60058250	60059086	629	0.3667
chr1	60125457	60126316	630	0.325
chr1	60193899	60194741	631	0.5667
chr1	60429034	60429863	632	0
chr1	60445078	60445903	633	0.4
chr1	60495480	60496314	634	0
chr1	60498848	60499672	635	0.1667
chr1	60623437	60624296	636	0.8
chr1	60637019	60637844	637	0
chr1	60638071	60638909	638	0.2222
chr1	60663809	60664649	639	2.2955
chr1	60911201	60912052	640	.
chr1	60969594	60970418	641	0
chr1	61019080	61019910	642	0.3429
chr1	61044125	61044961	643	0.5334
chr1	61046764	61047590	644	0.2
chr1	61185161	61185992	645	0.6
chr1	61200302	61201125	646	0
chr1	61217756	61218581	647	0.6222
chr1	61295771	61296594	648	0.6
chr1	61421171	61421998	649	0
chr1	61500360	61501189	650	0.2
chr1	61522219	61523048	651	0.3
chr1	61537570	61538393	652	0
chr1	61702142	61702998	653	0.7667
chr1	61858483	61859313	654	0
chr1	61982354	61983174	655	0.8572
chr1	62131380	62132206	656	2.5096
chr1	62136045	62136922	657	1.0528
chr1	62212556	62213381	658	1.6667
chr1	62377443	62378286	659	0.6
chr1	62697613	62698438	660	0
chr1	62703136	62703982	661	0
chr1	62969174	62970003	662	0.1667
chr1	63034692	63035539	663	0.9
chr1	63302261	63303089	664	0.5
chr1	63376121	63376944	665	0.2
chr1	63562469	63563289	666	0.1667
chr1	63667187	63668035	667	0.2917
chr1	63676116	63676955	668	0.5493
chr1	63709045	63709872	669	0.6762
chr1	63791120	63791959	670	0.6429
chr1	63881061	63881881	671	1.1536
chr1	64044763	64045597	672	0.1667
chr1	64047858	64048683	673	0.3667
chr1	64123599	64124443	674	1.743
chr1	64136203	64137053	675	0.2
chr1	64197672	64198496	676	0
chr1	64391977	64392834	677	1.3
chr1	64450734	64451585	678	0.2858
chr1	64744629	64745457	679	0.1429
chr1	64753142	64753979	680	0.5334
chr1	64778389	64779212	681	0.8667
chr1	64828090	64828996	682	0.125
chr1	64916443	64917272	683	0
chr1	64937381	64938206	684	0
chr1	65006303	65007151	685	0.5096
chr1	65010071	65010915	686	0
chr1	65139474	65140297	687	0
chr1	65154009	65154861	688	0.254
chr1	65309801	65310654	689	0
chr1	65314956	65315788	690	0.2
chr1	65333536	65334369	691	0.1667
chr1	65333569	65334425	692	0.1667
chr1	65333625	65334503	693	0.1667
chr1	65552466	65553324	694	0.1667
chr1	65642436	65643276	695	0.6361
chr1	65682969	65683792	696	1.1905
chr1	65713233	65714053	697	0
chr1	65722199	65723022	698	0
chr1	65798418	65799274	699	0
chr1	65817375	65818201	700	0.3096
chr1	65819287	65820117	701	0
chr1	65918905	65919743	702	0
chr1	65951331	65952170	703	0.6
chr1	66470624	66471447	704	0.1667
chr1	66472138	66472961	705	0
chr1	66493743	66494570	706	0.2917
chr1	66496005	66496856	707	0.1429
chr1	66511154	66512027	708	0.1429
chr1	66553505	66554329	709	0
chr1	66903750	66904570	710	0.2
chr1	67115889	67116733	711	0.7333
chr1	67189691	67190519	712	0.4
chr1	67309570	67310395	713	0.125
chr1	67342397	67343220	714	0
chr1	67404859	67405706	715	0
chr1	67613001	67613834	716	0.4286
chr1	67670631	67671460	717	1
chr1	67879547	67880376	718	0.2
chr1	67915364	67916184	719	0.575
chr1	67958358	67959202	720	0.5334
chr1	68041352	68042194	721	0.1667
chr1	68068306	68069153	722	0
chr1	68131756	68132595	723	0.2
chr1	68205153	68205980	724	0
chr1	68229575	68230396	725	0.1667
chr1	68397857	68398677	726	0.4524
chr1	68445241	68446099	727	0.3334
chr1	68497998	68498825	728	.
chr1	68533654	68534474	729	0.4222
chr1	68726121	68726947	730	0.3096
chr1	68915924	68916754	731	.
chr1	68944653	68945493	732	0.4857
chr1	69010490	69011326	733	0
chr1	69126038	69126867	734	0.9333
chr1	69133984	69134807	735	0.1667
chr1	69161743	69162569	736	1.054
chr1	69394259	69395085	737	0.1429
chr1	69713789	69714612	738	1.0953
chr1	69801930	69802752	739	.
chr1	69820269	69821112	740	0.3333
chr1	69907851	69908695	741	0
chr1	69936003	69936823	742	1
chr1	70019579	70020425	743	0.8096
chr1	70027935	70028758	744	0
chr1	70215303	70216208	745	0.125
chr1	70245697	70246520	746	0.25
chr1	70261337	70262239	747	0.7718
chr1	70418596	70419421	748	0.3334
chr1	70419273	70420124	749	0.5667
chr1	70435139	70435983	750	0.8889
chr1	70439250	70440090	751	0.7667
chr1	70451874	70452694	752	0.125
chr1	70488155	70488998	753	0.2
chr1	70517144	70517964	754	0.525
chr1	70605347	70606176	755	0.7096
chr1	70745191	70746023	756	0
chr1	70799852	70800710	757	0.5334
chr1	70814512	70815362	758	0
chr1	70961851	70962678	759	0.3429
chr1	71247015	71247836	760	0
chr1	71277466	71278289	761	0.6
chr1	71388921	71389760	762	0
chr1	71431392	71432264	763	0
chr1	71468625	71469596	764	0
chr1	71587324	71588147	765	0.3111
chr1	71669925	71670764	766	0.3333
chr1	71808084	71808908	767	0
chr1	71833387	71834225	768	2
chr1	71886272	71887098	769	0.4
chr1	71894212	71895100	770	0.7334
chr1	71902514	71903343	771	0
chr1	71976021	71976841	772	0.0909
chr1	72110887	72111721	773	0.2
chr1	72207512	72208343	774	0
chr1	72209353	72210176	775	0.654
chr1	72224549	72225372	776	0.5714
chr1	72281369	72282211	777	0
chr1	72294476	72295322	778	0
chr1	72378467	72379294	779	0.7
chr1	72380013	72380839	780	0
chr1	72567478	72568298	781	0.2
chr1	72728644	72729467	782	0.2
chr1	72824205	72825044	783	0.1667
chr1	72831704	72832531	784	2.0869
chr1	72882081	72882918	785	0.6096
