	SRR1914886	SRR1914888	SRR1914890	SRR1914885	SRR1914887	SRR1914889
ENSMUSG00000057170.6	0	0	0	0	0	0
ENSMUSG00000057173.8	44	38	49	45	42	43
ENSMUSG00000057174.5	0	0	0	0	0	0
ENSMUSG00000057176.4	1137	787	1042	973	872	837
ENSMUSG00000057177.12	25674	19328	25173	24743	23940	22340
ENSMUSG00000057179.6	0	0	0	0	0	0
ENSMUSG00000057181.15	14788	9435	12585	12721	13798	12141
ENSMUSG00000057182.14	16426	11026	15023	12264	12501	11761
ENSMUSG00000057191.13	72	41	63	53	53	54
ENSMUSG00000057193.8	6822	5249	6935	6937	6082	6250
ENSMUSG00000057195.13	0	0	0	0	0	0
ENSMUSG00000057203.3	96	88	123	102	75	92
ENSMUSG00000057207.2	228	137	246	215	153	189
ENSMUSG00000057216.6	0	0	0	0	0	1
ENSMUSG00000057219.11	1096	862	1012	965	933	890
ENSMUSG00000057223.6	5	7	8	7	2	4
ENSMUSG00000057228.6	47	26	41	19	16	24
ENSMUSG00000057229.11	6126	4297	5585	6033	6157	5751
ENSMUSG00000057230.13	59913	48107	66647	63898	54983	59244
ENSMUSG00000057234.9	523	310	455	417	385	373
ENSMUSG00000057236.10	18655	12428	16870	16238	16787	14744
ENSMUSG00000057240.14	0	0	0	0	0	0
ENSMUSG00000057244.6	8	8	5	5	9	14
ENSMUSG00000057246.16	651	463	576	586	450	499
ENSMUSG00000057262.2	1362	918	1129	1012	1219	974
ENSMUSG00000057265.13	1611	1270	1680	1441	1319	1358
ENSMUSG00000057270.3	13	12	18	7	14	15
ENSMUSG00000057278.8	1766	1165	1537	1429	1421	1280
ENSMUSG00000057280.15	346	141	379	161	156	200
ENSMUSG00000057286.6	523	430	671	609	490	543
ENSMUSG00000057290.5	1	4	1	3	2	3
ENSMUSG00000057315.14	5541	3904	5028	6492	6461	5978
ENSMUSG00000057321.2	0	0	0	0	0	0
ENSMUSG00000057322.12	13553	8495	10965	10762	12085	10092
ENSMUSG00000057329.7	4353	2783	3827	3793	4163	3445
ENSMUSG00000057335.11	22489	16523	22512	20826	19943	18889
ENSMUSG00000057337.13	884	679	1027	906	741	821
ENSMUSG00000057342.15	4206	3512	4513	4278	3771	3842
ENSMUSG00000057346.12	49	29	39	48	45	35
ENSMUSG00000057349.2	1	3	8	5	3	3
ENSMUSG00000057363.12	3863	2704	3881	3744	3607	3185
ENSMUSG00000057367.12	5635	3964	5326	5387	5072	4844
ENSMUSG00000057370.5	0	0	2	1	0	0
ENSMUSG00000057375.13	3499	2474	3283	3209	3362	3026
ENSMUSG00000057378.15	16409	13563	19642	22730	17746	19729
ENSMUSG00000057381.1	10	2	9	1	0	1
ENSMUSG00000057388.9	4100	2530	3454	3653	3830	3275
ENSMUSG00000057396.7	884	528	794	783	882	688
ENSMUSG00000057400.14	0	60	3	3	0	5
ENSMUSG00000057402.5	2	0	4	0	0	0
ENSMUSG00000057406.16	21819	16061	22094	20387	19031	17961
ENSMUSG00000057409.7	1026	698	906	887	853	751
ENSMUSG00000057411.9	8624	6025	8135	7454	7338	6717
ENSMUSG00000057417.7	0	0	0	0	0	0
ENSMUSG00000057421.12	12377	8991	12129	11480	10071	10006
ENSMUSG00000057424.3	2	1	0	1	3	5
ENSMUSG00000057425.3	0	0	1	0	0	0
ENSMUSG00000057439.12	95	77	113	35	57	57
ENSMUSG00000057440.8	2347	1882	2613	2331	2024	2297
ENSMUSG00000057443.13	0	0	0	0	0	0
ENSMUSG00000057444.3	0	0	0	0	0	0
ENSMUSG00000057446.3	9	8	7	9	11	8
ENSMUSG00000057447.2	108	79	110	112	88	99
ENSMUSG00000057454.5	31	24	47	10	9	14
ENSMUSG00000057455.12	22385	14552	19854	19555	20580	18074
ENSMUSG00000057457.11	174	101	159	112	99	132
ENSMUSG00000057461.3	2	3	2	1	1	3
ENSMUSG00000057464.4	84	66	109	96	61	54
ENSMUSG00000057465.5	13	44	13	7	8	4
ENSMUSG00000057469.8	5835	4337	5761	6239	5910	5650
ENSMUSG00000057497.8	3391	2272	2936	2657	2894	2533
ENSMUSG00000057499.3	0	2	0	1	2	0
ENSMUSG00000057503.6	1216	892	1330	1118	853	982
ENSMUSG00000057506.5	3452	2281	3080	2944	2882	2488
ENSMUSG00000057513.3	0	0	0	0	0	0
ENSMUSG00000057522.15	25231	16097	22370	20958	22617	19261
ENSMUSG00000057530.14	10768	9598	11540	10976	9966	10271
ENSMUSG00000057531.14	5299	3401	4718	5323	5613	5352
ENSMUSG00000057534.13	28	5	21	26	21	19
ENSMUSG00000057540.3	0	0	0	0	0	0
ENSMUSG00000057541.14	3668	2733	3636	3378	2958	3022
ENSMUSG00000057551.10	4854	3421	4740	4452	4042	4164
ENSMUSG00000057554.13	8775	6454	8518	8616	8168	7844
ENSMUSG00000057561.10	7583	4644	6353	6149	6769	5510
ENSMUSG00000057564.6	168	102	201	132	119	162
ENSMUSG00000057572.15	2684	1864	2505	2377	2388	2192
ENSMUSG00000057577.2	49	30	60	43	21	46
ENSMUSG00000057580.4	44	42	35	33	58	31
ENSMUSG00000057592.1	0	0	0	0	0	0
ENSMUSG00000057594.12	3402	2412	2962	2805	3147	2637
ENSMUSG00000057596.13	161	78	181	36	32	42
ENSMUSG00000057604.9	306	205	266	239	261	226
ENSMUSG00000057605.4	9	3	5	9	7	5
ENSMUSG00000057606.14	52	28	64	32	41	49
ENSMUSG00000057609.6	1	0	0	0	0	0
ENSMUSG00000057614.6	21658	15095	20138	17128	17862	16304
ENSMUSG00000057615.5	270	206	270	74	51	73
ENSMUSG00000057637.13	9640	7360	9962	9933	8607	8920
ENSMUSG00000057649.6	10548	8591	11351	10668	9585	9621
ENSMUSG00000057650.3	0	0	0	0	0	0
ENSMUSG00000057654.6	79	61	93	87	56	69
ENSMUSG00000057657.4	41	18	32	34	50	27
ENSMUSG00000057666.18	140512	108049	136188	146128	137784	136750
ENSMUSG00000057667.7	1547	1138	1559	1361	1355	1235
ENSMUSG00000057672.16	8992	7286	9194	8728	7904	8041
ENSMUSG00000057674.3	0	0	1	0	0	0
ENSMUSG00000057685.8	0	0	0	0	0	0
ENSMUSG00000057691.8	3717	2824	3924	3522	3207	3263
ENSMUSG00000057696.4	4	1	2	3	1	0
ENSMUSG00000057697.2	9	6	8	3	3	2
ENSMUSG00000057699.5	0	0	0	0	0	0
ENSMUSG00000057706.7	2178	1412	2053	2106	2298	1764
ENSMUSG00000057710.7	43	38	47	50	42	27
ENSMUSG00000057715.13	5194	3489	4635	4746	4834	4382
ENSMUSG00000057716.6	28951	20631	27764	23746	25031	22827
ENSMUSG00000057719.11	25	13	27	24	25	16
ENSMUSG00000057722.17	844	756	871	1025	819	850
ENSMUSG00000057723.3	0	1	1	0	0	0
ENSMUSG00000057726.3	0	0	0	0	0	0
ENSMUSG00000057729.12	305	174	221	196	167	183
ENSMUSG00000057735.6	0	0	0	0	0	0
ENSMUSG00000057738.13	140808	121036	166935	163909	127703	145513
ENSMUSG00000057751.14	1716	1282	1511	1314	1256	1312
ENSMUSG00000057754.2	0	0	0	0	0	0
ENSMUSG00000057761.1	0	0	0	0	0	0
ENSMUSG00000057762.6	10	2	4	0	4	7
ENSMUSG00000057766.14	2750	1735	2753	2744	2628	2490
ENSMUSG00000057770.5	27	15	34	21	17	24
ENSMUSG00000057777.4	615	376	552	538	450	700
ENSMUSG00000057778.14	1864	1395	1965	1850	1792	1665
ENSMUSG00000057788.13	3904	2777	3729	3790	3743	3409
ENSMUSG00000057789.14	1526	1105	1488	1349	1433	1368
ENSMUSG00000057801.3	0	1	1	2	1	0
ENSMUSG00000057805.4	0	0	0	0	0	0
ENSMUSG00000057816.7	186	118	216	117	104	133
ENSMUSG00000057817.6	1	0	0	1	1	0
ENSMUSG00000057818.8	189	145	209	144	145	114
ENSMUSG00000057829.5	5	1	12	5	6	5
ENSMUSG00000057835.7	493	286	416	400	399	340
ENSMUSG00000057836.12	423	302	551	472	424	453
ENSMUSG00000057841.5	19416	11763	15693	14318	15969	13226
ENSMUSG00000057842.14	366	194	314	291	277	266
ENSMUSG00000057855.2	0	0	0	0	0	0
ENSMUSG00000057858.8	3622	2126	3064	2871	3153	2706
ENSMUSG00000057863.6	12303	8014	9930	9792	10632	9231
ENSMUSG00000057880.12	81268	61117	80518	79203	76829	72860
ENSMUSG00000057886.5	0	0	14	8	10	0
ENSMUSG00000057890.5	3	0	3	0	0	0
ENSMUSG00000057894.10	6033	4326	5983	5611	5102	4828
ENSMUSG00000057895.11	1348	847	1051	1269	1293	1175
ENSMUSG00000057897.14	86530	64870	87553	88558	83630	79616
ENSMUSG00000057899.6	77	74	95	104	74	85
ENSMUSG00000057903.4	22	8	24	20	7	16
ENSMUSG00000057914.15	12080	8459	11429	12294	12242	11043
ENSMUSG00000057933.10	10	8	7	6	3	3
ENSMUSG00000057945.3	2	0	1	1	1	0
ENSMUSG00000057948.12	291	204	322	260	258	237
ENSMUSG00000057963.9	9016	6533	9024	8603	9037	7799
ENSMUSG00000057967.12	322	225	349	312	267	299
ENSMUSG00000057969.15	772	607	873	883	623	713
ENSMUSG00000057977.10	0	0	0	0	0	1
ENSMUSG00000057981.5	90	61	89	76	79	75
ENSMUSG00000057982.8	1577	1072	1558	1360	1414	1190
ENSMUSG00000057990.4	4	1	1	7	4	5
ENSMUSG00000057997.6	5	2	4	1	3	1
ENSMUSG00000058005.3	0	0	0	0	0	0
ENSMUSG00000058006.12	24663	20951	27657	27109	22197	24068
ENSMUSG00000058013.11	12189	9838	12923	13380	11933	12151
ENSMUSG00000058014.4	0	0	0	0	0	0
ENSMUSG00000058017.6	1	0	0	0	0	0
ENSMUSG00000058019.13	188	133	180	155	98	108
ENSMUSG00000058022.14	12	23	14	9	11	7
ENSMUSG00000058028.14	9	7	9	8	12	7
ENSMUSG00000058030.5	11	5	16	11	12	13
ENSMUSG00000058046.1	73	67	80	62	77	82
ENSMUSG00000058050.5	21	12	23	21	15	16
ENSMUSG00000058052.2	3	1	1	1	0	0
ENSMUSG00000058056.16	1439	1106	1503	1890	1706	1731
ENSMUSG00000058057.5	15	14	14	22	16	10
ENSMUSG00000058063.4	11	5	7	5	4	7
ENSMUSG00000058064.6	202	163	206	168	218	172
ENSMUSG00000058070.14	13339	11088	15937	16245	14234	14096
ENSMUSG00000058071.4	0	0	0	0	0	0
ENSMUSG00000058073.4	0	0	0	0	0	0
ENSMUSG00000058076.12	12306	8178	11573	11088	11375	10473
ENSMUSG00000058078.8	0	0	0	0	0	0
ENSMUSG00000058084.5	208	151	197	155	150	153
ENSMUSG00000058093.13	1423	891	1216	1189	1340	1074
ENSMUSG00000058099.16	1554	859	1514	1115	993	1052
ENSMUSG00000058101.3	9	5	7	11	4	7
ENSMUSG00000058114.3	122	62	122	112	99	102
ENSMUSG00000058119.6	3	3	4	5	2	1
ENSMUSG00000058124.4	0	0	0	0	0	0
ENSMUSG00000058126.7	4373	3222	4275	3695	3541	3392
ENSMUSG00000058132.5	56	46	66	43	51	43
ENSMUSG00000058135.12	19460	15100	19566	20739	22168	18888
ENSMUSG00000058145.16	1029	888	1235	1072	914	915
ENSMUSG00000058147.1	12	8	16	9	9	12
ENSMUSG00000058152.8	977	709	960	990	1005	862
ENSMUSG00000058153.15	39023	32235	41393	38870	33705	35669
ENSMUSG00000058159.14	1273	917	1367	1226	1049	1230
ENSMUSG00000058163.14	104	68	97	74	59	64
ENSMUSG00000058172.1	0	0	0	0	0	0
ENSMUSG00000058173.12	454	341	409	457	507	491
ENSMUSG00000058174.7	1612	1286	1591	1670	1308	1355
ENSMUSG00000058176.3	0	1	1	0	0	0
ENSMUSG00000058183.14	722	683	784	677	515	626
ENSMUSG00000058186.13	22	22	22	21	9	8
ENSMUSG00000058188.3	0	0	0	0	0	0
ENSMUSG00000058192.16	4896	3723	5136	4881	4419	4323
ENSMUSG00000058194.3	0	0	0	0	0	0
ENSMUSG00000058200.2	191	151	216	217	148	183
ENSMUSG00000058207.6	2	217	13	14	5	32
ENSMUSG00000058216.13	0	0	0	0	0	0
ENSMUSG00000058230.12	42809	31050	41732	40032	40293	37372
ENSMUSG00000058239.13	11576	7996	10583	10295	10571	9512
ENSMUSG00000058240.14	8300	5739	7912	7799	7485	6963
ENSMUSG00000058244.4	103	112	158	129	98	120
ENSMUSG00000058246.8	113	88	129	126	97	110
ENSMUSG00000058248.12	5111	3607	4765	6147	7321	6046
ENSMUSG00000058250.2	0	0	0	0	0	0
ENSMUSG00000058251.3	23	15	23	30	17	17
ENSMUSG00000058252.6	2	0	1	0	0	1
ENSMUSG00000058254.12	85782	65656	85250	82519	79858	73848
ENSMUSG00000058258.14	9927	6532	8909	9163	8162	8203
ENSMUSG00000058260.2	127	90	110	81	72	68
ENSMUSG00000058267.13	4502	2883	4004	3820	4124	3388
ENSMUSG00000058270.3	2	1	0	0	0	0
ENSMUSG00000058275.3	0	1	2	1	1	0
ENSMUSG00000058281.1	118	126	139	125	103	126
ENSMUSG00000058287.5	16	16	19	20	17	19
ENSMUSG00000058290.4	284	250	300	278	272	265
ENSMUSG00000058291.14	5221	3423	4612	4763	4764	4326
ENSMUSG00000058295.6	0	0	0	0	0	0
ENSMUSG00000058297.16	180872	147827	199344	186293	160107	169948
ENSMUSG00000058298.10	2257	1412	2025	1963	2033	1757
ENSMUSG00000058301.8	8716	7475	9634	9100	7852	8368
ENSMUSG00000058317.12	7388	4938	6383	6809	6857	6311
ENSMUSG00000058318.15	7141	5543	7128	7377	6803	6798
ENSMUSG00000058325.6	4941	3666	5202	5351	4506	4863
ENSMUSG00000058328.13	0	4	3	14	7	7
ENSMUSG00000058331.15	472	306	415	440	472	365
ENSMUSG00000058349.2	0	0	2	0	0	0
ENSMUSG00000058351.11	797	578	791	701	706	722
ENSMUSG00000058354.7	0	2	0	0	1	0
ENSMUSG00000058355.8	13488	9228	12673	12171	12669	10888
ENSMUSG00000058357.2	1	0	1	1	4	0
ENSMUSG00000058360.5	699	692	884	806	633	701
ENSMUSG00000058368.3	0	0	0	0	0	0
ENSMUSG00000058385.8	88	65	87	73	79	70
ENSMUSG00000058388.14	4395	3385	4599	4449	4202	4127
ENSMUSG00000058392.13	3869	3115	4126	4047	3439	3656
ENSMUSG00000058396.7	260	194	256	325	244	216
ENSMUSG00000058398.6	94	62	78	91	71	89
ENSMUSG00000058400.13	563	418	476	447	371	373
ENSMUSG00000058402.14	2466	1965	2715	2628	2149	2184
ENSMUSG00000058407.12	6188	4112	5528	5418	5685	5110
ENSMUSG00000058420.8	7808	5191	6872	5558	5685	5407
ENSMUSG00000058427.10	0	0	1	1	0	2
ENSMUSG00000058430.1	9	7	11	8	5	4
ENSMUSG00000058435.6	35	33	17	23	16	22
ENSMUSG00000058440.14	2502	2169	2752	2826	2197	2579
ENSMUSG00000058441.7	18320	13370	18278	16576	17286	16094
ENSMUSG00000058443.5	19072	12321	15241	12805	16233	13320
ENSMUSG00000058444.8	3936	2838	3797	4114	3930	3734
ENSMUSG00000058446.14	4051	2832	3767	4006	3997	3616
ENSMUSG00000058447.8	274	188	186	92	173	167
ENSMUSG00000058454.15	6790	5487	7246	6526	5653	6019
ENSMUSG00000058463.3	1	0	0	0	1	0
ENSMUSG00000058470.10	31	18	34	26	27	33
ENSMUSG00000058486.11	4416	3138	4308	4636	4021	4193
ENSMUSG00000058488.7	955	759	1876	1038	965	869
ENSMUSG00000058491.8	0	0	0	0	0	0
ENSMUSG00000058492.5	1	13	15	12	10	8
ENSMUSG00000058498.12	1776	1567	2083	1439	1210	1328
ENSMUSG00000058499.9	0	0	0	0	0	0
ENSMUSG00000058503.11	4313	2902	4018	4220	3935	3615
ENSMUSG00000058508.1	7	7	4	3	3	3
ENSMUSG00000058513.7	58	56	67	80	43	57
ENSMUSG00000058515.4	13	6	8	7	4	6
ENSMUSG00000058523.2	0	0	3	0	0	1
ENSMUSG00000058537.4	0	0	0	0	0	2
ENSMUSG00000058542.3	7	7	7	3	11	11
ENSMUSG00000058546.8	30135	19094	25099	23627	26759	21784
ENSMUSG00000058550.15	0	1	0	0	0	0
ENSMUSG00000058558.12	1590	1090	1569	1392	1386	1340
ENSMUSG00000058567.6	27	15	16	19	19	12
ENSMUSG00000058568.6	0	0	0	0	0	0
ENSMUSG00000058569.8	10709	7548	9714	9327	9361	8375
ENSMUSG00000058571.11	1220	917	1140	1676	1399	1429
ENSMUSG00000058579.5	55	49	54	64	49	37
ENSMUSG00000058581.7	0	3	0	1	0	0
ENSMUSG00000058586.12	1617	1267	1638	1617	1471	1516
ENSMUSG00000058587.9	4574	3526	4703	4768	4056	3882
ENSMUSG00000058589.14	32005	22476	31646	32888	31564	27421
ENSMUSG00000058590.2	0	0	0	0	0	0
ENSMUSG00000058594.15	12919	9163	12730	12183	11470	11062
ENSMUSG00000058600.13	5075	3101	4098	3823	4478	3562
ENSMUSG00000058603.10	7371	5028	6951	6515	7051	5803
ENSMUSG00000058607.4	0	0	1	0	0	0
ENSMUSG00000058613.6	0	1	3	2	0	5
ENSMUSG00000058618.6	3	0	0	0	0	0
ENSMUSG00000058620.5	831	548	889	864	737	628
ENSMUSG00000058622.1	0	1	0	0	0	0
ENSMUSG00000058624.13	12791	8129	9649	9456	11343	9925
ENSMUSG00000058625.6	16	11	26	14	9	8
ENSMUSG00000058626.16	118	107	132	165	137	157
ENSMUSG00000058628.4	7	0	5	0	0	4
ENSMUSG00000058631.6	1	2	4	4	5	2
ENSMUSG00000058638.14	2125	1569	2330	2120	2004	1961
ENSMUSG00000058643.3	0	1	0	0	0	0
ENSMUSG00000058655.9	32173	22252	29186	28416	27842	26290
ENSMUSG00000058656.13	5670	3969	5532	5073	5071	4591
ENSMUSG00000058659.6	1	0	0	2	1	2
ENSMUSG00000058662.4	10	9	9	7	12	22
ENSMUSG00000058665.8	306	189	377	233	401	747
ENSMUSG00000058669.7	86	60	98	109	95	101
ENSMUSG00000058670.5	35	24	49	43	30	37
ENSMUSG00000058672.7	100944	74964	96460	86049	82074	75970
ENSMUSG00000058685.7	0	0	0	0	0	0
ENSMUSG00000058690.14	19976	14204	19110	19275	19179	17799
ENSMUSG00000058692.4	165	141	205	204	149	166
ENSMUSG00000058700.2	1	1	3	0	4	0
ENSMUSG00000058704.9	3456	2329	3283	3155	3057	2930
ENSMUSG00000058706.5	1796	1375	1851	1752	1676	1554
ENSMUSG00000058709.11	11668	7865	10414	10230	10420	9107
ENSMUSG00000058715.11	324	230	346	330	318	280
ENSMUSG00000058717.8	0	0	1	0	1	0
ENSMUSG00000058725.1	0	0	0	0	0	0
ENSMUSG00000058728.14	0	0	0	0	1	1
ENSMUSG00000058729.13	831	585	847	1069	1025	865
ENSMUSG00000058740.14	25035	20285	26333	26616	21724	23347
ENSMUSG00000058741.4	63	62	74	24	31	39
ENSMUSG00000058743.6	424	372	489	533	475	463
ENSMUSG00000058745.4	0	0	0	0	0	0
ENSMUSG00000058748.9	1280	793	1188	1024	1109	931
ENSMUSG00000058755.3	13	8	12	7	4	9
ENSMUSG00000058756.13	79169	53393	67640	54630	58578	51950
ENSMUSG00000058761.5	3664	2817	3893	3790	3473	3333
ENSMUSG00000058773.2	2	1	1	5	2	2
ENSMUSG00000058793.14	124057	89449	121209	119109	114746	110652
ENSMUSG00000058794.12	16	5	23	13	13	15
ENSMUSG00000058799.16	31994	20723	28441	27741	28770	25635
ENSMUSG00000058802.5	1	0	5	0	1	0
ENSMUSG00000058806.14	156	105	175	135	111	142
ENSMUSG00000058807.4	0	0	0	0	0	0
ENSMUSG00000058809.8	18	27	27	27	23	18
ENSMUSG00000058816.5	1	1	0	4	0	3
ENSMUSG00000058818.13	83	60	90	85	63	66
ENSMUSG00000058820.3	0	0	0	0	0	0
ENSMUSG00000058831.13	12	8	16	5	12	11
ENSMUSG00000058833.11	3756	2549	3237	3008	3081	2809
ENSMUSG00000058835.14	11340	7848	10732	10400	10697	8989
ENSMUSG00000058838.9	17	12	20	12	24	6
ENSMUSG00000058856.3	0	0	0	0	0	0
ENSMUSG00000058869.9	3	0	4	1	0	3
ENSMUSG00000058873.1	1	1	0	4	1	4
ENSMUSG00000058881.13	3586	2659	3462	4507	4355	4387
ENSMUSG00000058883.16	166	137	239	147	233	180
ENSMUSG00000058884.6	0	0	0	0	0	0
ENSMUSG00000058886.9	8501	5455	7127	6913	7106	6410
ENSMUSG00000058897.17	24515	16029	22463	29725	28676	27143
ENSMUSG00000058900.5	129	79	144	102	112	92
ENSMUSG00000058904.3	0	0	0	0	0	0
ENSMUSG00000058905.5	0	5	3	1	0	1
ENSMUSG00000058908.14	0	1	0	1	0	0
ENSMUSG00000058914.12	171	92	155	91	98	101
ENSMUSG00000058921.3	49	20	41	28	30	28
ENSMUSG00000058922.7	2630	2108	2124	2205	2367	2182
ENSMUSG00000058925.11	93	62	83	91	56	61
ENSMUSG00000058927.6	11936	7513	10751	10648	11742	9940
ENSMUSG00000058932.6	22	4	30	7	3	0
ENSMUSG00000058933.5	0	0	0	0	0	0
ENSMUSG00000058935.14	10	6	7	8	8	10
ENSMUSG00000058952.12	10	31	7	6	2	12
ENSMUSG00000058953.3	0	0	1	0	0	0
ENSMUSG00000058966.13	8334	6679	8921	8749	8112	8324
ENSMUSG00000058975.7	34240	28791	38051	44180	40477	40498
ENSMUSG00000058976.4	10	11	13	6	9	10
ENSMUSG00000058979.7	4835	3956	5174	4832	4194	4183
ENSMUSG00000058981.4	21	14	17	17	15	16
ENSMUSG00000058997.8	10535	8631	11576	12258	10266	10886
ENSMUSG00000059003.12	10006	7001	10947	15317	15066	13609
ENSMUSG00000059005.13	50989	35767	50933	50766	50047	44830
ENSMUSG00000059013.12	4432	3403	4495	4055	3732	3864
ENSMUSG00000059014.8	0	0	0	0	0	0
ENSMUSG00000059022.14	968	767	973	586	447	496
ENSMUSG00000059023.2	0	1	1	0	0	0
ENSMUSG00000059030.5	8	1	8	5	6	2
ENSMUSG00000059031.3	105	99	134	135	170	107
ENSMUSG00000059033.7	0	0	1	3	0	0
ENSMUSG00000059040.5	47439	37352	50047	52935	45154	45715
ENSMUSG00000059042.3	0	0	0	0	0	0
ENSMUSG00000059043.2	22	18	26	17	19	17
ENSMUSG00000059049.14	865	656	981	870	765	828
ENSMUSG00000059058.7	252	185	250	196	274	190
ENSMUSG00000059060.15	72	22	52	29	44	47
ENSMUSG00000059064.8	1	0	1	0	0	0
ENSMUSG00000059069.5	1	0	0	0	0	0
ENSMUSG00000059070.16	17262	10985	14399	13390	14185	12517
ENSMUSG00000059077.6	1	0	0	0	0	0
ENSMUSG00000059087.4	0	0	1	0	0	0
ENSMUSG00000059089.4	50	30	49	43	43	26
ENSMUSG00000059105.4	0	0	0	0	0	0
ENSMUSG00000059106.5	2	5	2	5	2	2
ENSMUSG00000059108.4	15	19	31	25	25	14
ENSMUSG00000059112.6	18	20	34	27	23	25
ENSMUSG00000059113.2	0	0	0	0	0	0
ENSMUSG00000059114.8	1	1	2	1	1	0
ENSMUSG00000059119.9	22866	15218	20219	19484	19816	18099
ENSMUSG00000059128.3	0	0	0	0	0	0
ENSMUSG00000059134.2	73	61	71	78	78	64
ENSMUSG00000059136.4	1480	972	1590	1367	1086	1211
ENSMUSG00000059142.16	3009	1760	2407	1576	1887	1731
ENSMUSG00000059146.12	28395	20812	28235	24960	21823	24305
ENSMUSG00000059149.17	4789	3346	4748	5258	4951	4828
ENSMUSG00000059150.3	5	0	3	3	1	3
ENSMUSG00000059159.6	1	3	2	2	3	1
ENSMUSG00000059169.9	1	0	0	0	1	0
ENSMUSG00000059173.19	7622	4507	6301	6060	6455	5627
ENSMUSG00000059179.6	3	0	9	7	5	5
ENSMUSG00000059182.7	1953	1545	2041	2098	1995	1962
ENSMUSG00000059183.12	1647	1210	1660	1516	1459	1342
ENSMUSG00000059187.12	1894	1277	1727	2570	2709	2361
ENSMUSG00000059189.3	1	1	0	1	0	0
ENSMUSG00000059195.10	28	12	27	29	16	17
ENSMUSG00000059201.12	0	0	0	0	0	0
ENSMUSG00000059203.10	598	350	520	489	534	516
ENSMUSG00000059205.5	8	8	9	6	2	5
ENSMUSG00000059206.4	16	19	25	19	10	15
ENSMUSG00000059208.15	15859	12644	16941	17118	14472	15323
ENSMUSG00000059213.7	6638	4520	8635	3189	4318	3103
ENSMUSG00000059218.14	0	0	0	0	0	0
ENSMUSG00000059229.7	96	52	108	81	61	67
ENSMUSG00000059230.2	0	0	0	0	0	0
ENSMUSG00000059237.6	17	6	12	14	15	13
ENSMUSG00000059246.4	1986	1518	1664	1646	1567	1256
ENSMUSG00000059248.13	5595	4546	5874	5783	5407	5558
ENSMUSG00000059251.1	0	0	0	0	0	0
ENSMUSG00000059252.5	3	0	3	0	1	1
ENSMUSG00000059256.6	0	0	0	0	0	0
ENSMUSG00000059263.9	19119	13427	17868	16827	17165	15659
ENSMUSG00000059273.9	9959	7847	10148	10354	9005	9471
ENSMUSG00000059278.9	2471	1678	2182	2090	2206	1985
ENSMUSG00000059279.11	18	14	34	29	16	22
ENSMUSG00000059280.4	8	3	4	2	3	1
ENSMUSG00000059288.14	1302	925	1346	1518	1369	1333
ENSMUSG00000059291.15	25020	15426	19528	18572	20731	17953
ENSMUSG00000059301.7	4	1	1	4	4	3
ENSMUSG00000059303.6	0	0	0	0	0	1
ENSMUSG00000059305.12	9	4	9	4	6	6
ENSMUSG00000059316.2	15147	11913	15874	14153	13508	12717
ENSMUSG00000059319.3	29	23	40	27	29	29
ENSMUSG00000059323.14	3176	2608	3394	3008	2500	2494
ENSMUSG00000059325.14	2175	1242	2017	1100	1237	1272
ENSMUSG00000059326.7	4496	3430	4465	4247	3591	3816
ENSMUSG00000059327.9	784	578	679	535	568	521
ENSMUSG00000059334.6	5	11	2	7	1	5
ENSMUSG00000059336.14	1770	1231	1525	1605	1545	1348
ENSMUSG00000059343.4	1	0	2	3	2	2
ENSMUSG00000059352.5	10	4	5	6	7	6
ENSMUSG00000059355.13	3318	2245	2912	2741	2828	2442
ENSMUSG00000059361.6	33962	25212	30897	30121	29252	27233
ENSMUSG00000059363.10	907	614	808	817	823	786
ENSMUSG00000059366.3	25	29	25	21	9	31
ENSMUSG00000059371.4	13	18	24	20	17	19
ENSMUSG00000059375.5	21	11	28	22	17	18
ENSMUSG00000059379.3	4	2	2	3	3	0
ENSMUSG00000059382.2	0	0	0	0	0	0
ENSMUSG00000059383.14	3	7	10	3	3	2
ENSMUSG00000059395.4	74	56	67	59	65	55
ENSMUSG00000059397.2	5	5	10	8	4	7
ENSMUSG00000059401.13	4412	3404	4263	4143	3787	3696
ENSMUSG00000059406.8	69	55	65	58	51	48
ENSMUSG00000059408.3	12	12	11	27	7	22
ENSMUSG00000059409.9	18851	13888	19185	17504	16803	15231
ENSMUSG00000059410.5	1	0	1	1	1	1
ENSMUSG00000059411.6	1	0	1	0	0	0
ENSMUSG00000059412.7	382	244	292	261	265	217
ENSMUSG00000059422.5	478	328	470	415	452	434
ENSMUSG00000059423.13	2193	1744	2207	2140	1939	1785
ENSMUSG00000059429.3	298	285	358	337	286	296
ENSMUSG00000059430.14	9	3	15	5	3	3
ENSMUSG00000059434.9	736	525	810	678	490	513
ENSMUSG00000059436.13	7444	5123	6880	6535	6537	5825
ENSMUSG00000059439.15	6415	4906	6554	6440	5895	5707
ENSMUSG00000059447.13	11613	8341	11543	12013	12070	10895
ENSMUSG00000059455.3	12	8	18	13	12	9
ENSMUSG00000059456.13	7037	5240	8890	8097	7092	5679
ENSMUSG00000059459.3	0	0	0	0	0	0
ENSMUSG00000059460.7	27	26	44	42	29	22
ENSMUSG00000059461.7	31	19	17	30	14	14
ENSMUSG00000059463.7	1	1	1	1	1	3
ENSMUSG00000059473.4	7	5	5	9	2	6
ENSMUSG00000059474.13	4458	3386	4654	4610	3896	4264
